Frequency(Hz),Impedance
6.87E+06,2.714114149
6.87E+06,2.714524778
6.87E+06,2.714877802
6.87E+06,2.715210681
6.88E+06,2.715571778
6.88E+06,2.716013016
6.88E+06,2.716391696
6.88E+06,2.716748247
6.89E+06,2.717106383
6.89E+06,2.717536631
6.89E+06,2.717921669
6.89E+06,2.718312283
6.90E+06,2.718706385
6.90E+06,2.719056777
6.90E+06,2.719401583
6.90E+06,2.719825033
6.91E+06,2.72020481
6.91E+06,2.720566146
6.91E+06,2.720986527
6.91E+06,2.721313362
6.92E+06,2.721756491
6.92E+06,2.722114085
6.92E+06,2.722554613
6.92E+06,2.722922444
6.93E+06,2.723269687
6.93E+06,2.723639527
6.93E+06,2.724056414
6.93E+06,2.724422434
6.94E+06,2.724823645
6.94E+06,2.725110211
6.94E+06,2.725496981
6.94E+06,2.725939176
6.95E+06,2.726329887
6.95E+06,2.726711614
6.95E+06,2.727094791
6.95E+06,2.727465739
6.96E+06,2.727837878
6.96E+06,2.728237787
6.96E+06,2.728632362
6.96E+06,2.72895727
6.97E+06,2.729340172
6.97E+06,2.729732638
6.97E+06,2.730169769
6.97E+06,2.730499907
6.98E+06,2.730875174
6.98E+06,2.731231145
6.98E+06,2.731673267
6.98E+06,2.732081487
6.99E+06,2.732422921
6.99E+06,2.732845424
6.99E+06,2.733149768
6.99E+06,2.733581866
7.00E+06,2.733981982
7.00E+06,2.734355284
7.00E+06,2.734716271
7.00E+06,2.735083625
7.01E+06,2.735531717
7.01E+06,2.73584562
7.01E+06,2.73628197
7.01E+06,2.736645814
7.02E+06,2.73699983
7.02E+06,2.737404642
7.02E+06,2.737812458
7.02E+06,2.738146945
7.03E+06,2.738592042
7.03E+06,2.73891246
7.03E+06,2.739331957
7.03E+06,2.739698123
7.04E+06,2.740150716
7.04E+06,2.740468148
7.04E+06,2.740866864
7.04E+06,2.741196269
7.05E+06,2.74161387
7.05E+06,2.741956544
7.05E+06,2.742419367
7.05E+06,2.74276821
7.06E+06,2.743108641
7.06E+06,2.743503978
7.06E+06,2.743879798
7.06E+06,2.744324897
7.07E+06,2.744670497
7.07E+06,2.745069842
7.07E+06,2.745408869
7.07E+06,2.745851415
7.08E+06,2.746251607
7.08E+06,2.746548966
7.08E+06,2.746937352
7.08E+06,2.747316432
7.09E+06,2.747737353
7.09E+06,2.748126845
7.09E+06,2.748511712
7.09E+06,2.748885703
7.10E+06,2.749207374
7.10E+06,2.749672928
7.10E+06,2.750086595
7.10E+06,2.750462824
7.11E+06,2.750780603
7.11E+06,2.751155541
7.11E+06,2.751526383
7.11E+06,2.751979711
7.12E+06,2.752399691
7.12E+06,2.75275595
7.12E+06,2.753089497
7.12E+06,2.753421076
7.13E+06,2.753860333
7.13E+06,2.754259803
7.13E+06,2.754622376
7.13E+06,2.755017491
7.14E+06,2.755345245
7.14E+06,2.75581253
7.14E+06,2.756158902
7.14E+06,2.756554561
7.15E+06,2.756930096
7.15E+06,2.757269123
7.15E+06,2.757683925
7.15E+06,2.758133996
7.16E+06,2.758468153
7.16E+06,2.758874277
7.16E+06,2.759202895
7.16E+06,2.759625171
7.17E+06,2.760092234
7.17E+06,2.760419702
7.17E+06,2.760775236
7.17E+06,2.761149896
7.18E+06,2.761555225
7.18E+06,2.761999365
7.18E+06,2.762380228
7.18E+06,2.762751329
7.19E+06,2.763126702
7.19E+06,2.763495322
7.19E+06,2.76394101
7.19E+06,2.764368376
7.20E+06,2.764691288
7.20E+06,2.765133758
7.20E+06,2.765463189
7.20E+06,2.765912859
7.21E+06,2.766297778
7.21E+06,2.766662274
7.21E+06,2.767133032
7.21E+06,2.767452328
7.22E+06,2.767856801
7.22E+06,2.768301295
7.22E+06,2.768679389
7.22E+06,2.769105493
7.23E+06,2.769448244
7.23E+06,2.769908605
7.23E+06,2.770310711
7.23E+06,2.770692286
7.24E+06,2.771139721
7.24E+06,2.771510496
7.24E+06,2.771899778
7.24E+06,2.772342403
7.25E+06,2.772771803
7.25E+06,2.773177362
7.25E+06,2.773604017
7.25E+06,2.773917216
7.26E+06,2.774371571
7.26E+06,2.774835232
7.26E+06,2.775276041
7.26E+06,2.775617287
7.27E+06,2.776037911
7.27E+06,2.776472186
7.27E+06,2.776965399
7.27E+06,2.777355021
7.28E+06,2.777737893
7.28E+06,2.778157529
7.28E+06,2.778556427
7.28E+06,2.779021085
7.29E+06,2.779452474
7.29E+06,2.779833184
7.29E+06,2.780293359
7.29E+06,2.78070183
7.30E+06,2.781160418
7.30E+06,2.78162651
7.30E+06,2.782039042
7.30E+06,2.78244834
7.31E+06,2.782796946
7.31E+06,2.783327481
7.31E+06,2.783761887
7.31E+06,2.784168297
7.32E+06,2.784582085
7.32E+06,2.785020787
7.32E+06,2.785444701
7.32E+06,2.785909366
7.33E+06,2.78633858
7.33E+06,2.786732304
7.33E+06,2.787131932
7.33E+06,2.787579688
7.34E+06,2.788045292
7.34E+06,2.788492814
7.34E+06,2.78890714
7.34E+06,2.789340935
7.35E+06,2.789697404
7.35E+06,2.790178229
7.35E+06,2.790576206
7.35E+06,2.791047061
7.36E+06,2.791447972
7.36E+06,2.791804116
7.36E+06,2.792284716
7.36E+06,2.792695803
7.37E+06,2.793173696
7.37E+06,2.793552304
7.37E+06,2.793894792
7.37E+06,2.794381174
7.38E+06,2.794843907
7.38E+06,2.795210409
7.38E+06,2.79563919
7.38E+06,2.796045188
7.39E+06,2.796386222
7.39E+06,2.796830303
7.39E+06,2.797280853
7.39E+06,2.797637311
7.40E+06,2.798073344
7.40E+06,2.798373693
7.40E+06,2.798903352
7.40E+06,2.799287157
7.41E+06,2.799690964
7.41E+06,2.80011026
7.41E+06,2.800486612
7.41E+06,2.800859353
7.42E+06,2.80130825
7.42E+06,2.801669825
7.42E+06,2.802128004
7.42E+06,2.802424052
7.43E+06,2.802872558
7.43E+06,2.803283108
7.43E+06,2.803702123
7.43E+06,2.804044772
7.44E+06,2.804443094
7.44E+06,2.804838384
7.44E+06,2.80526199
7.44E+06,2.805624223
7.45E+06,2.806045509
7.45E+06,2.806431694
7.45E+06,2.806805299
7.45E+06,2.807203862
7.46E+06,2.807626655
7.46E+06,2.807992235
7.46E+06,2.808348795
7.46E+06,2.808731618
7.47E+06,2.809110176
7.47E+06,2.809577273
7.47E+06,2.809951956
7.47E+06,2.810378706
7.48E+06,2.810679296
7.48E+06,2.811100197
7.48E+06,2.811482389
7.48E+06,2.811914099
7.49E+06,2.812314919
7.49E+06,2.812641277
7.49E+06,2.813044841
7.49E+06,2.813501598
7.50E+06,2.81386168
7.50E+06,2.81421591
7.50E+06,2.814884823
7.50E+06,2.815292689
7.51E+06,2.815645507
7.51E+06,2.816088543
7.51E+06,2.816432787
7.51E+06,2.816838094
7.52E+06,2.817229242
7.52E+06,2.817553514
7.52E+06,2.817982249
7.52E+06,2.818357327
7.53E+06,2.818761854
7.53E+06,2.819171122
7.53E+06,2.819505949
7.53E+06,2.819947197
7.54E+06,2.820390813
7.54E+06,2.820726013
7.54E+06,2.821179861
7.54E+06,2.821478373
7.55E+06,2.821847101
7.55E+06,2.822274227
7.55E+06,2.822686053
7.55E+06,2.823073033
7.56E+06,2.823457715
7.56E+06,2.823784176
7.56E+06,2.824246501
7.56E+06,2.824645466
7.57E+06,2.825052171
7.57E+06,2.825416819
7.57E+06,2.825763449
7.57E+06,2.82616413
7.58E+06,2.826579274
7.58E+06,2.827012821
7.58E+06,2.827401686
7.58E+06,2.827765299
7.59E+06,2.828090749
7.59E+06,2.828571673
7.59E+06,2.828952572
7.59E+06,2.829375211
7.60E+06,2.829695203
7.60E+06,2.830087268
7.60E+06,2.830519382
7.60E+06,2.830935357
7.61E+06,2.831306005
7.61E+06,2.831720302
7.61E+06,2.832040395
7.61E+06,2.832440783
7.62E+06,2.832866585
7.62E+06,2.833291597
7.62E+06,2.833632252
7.62E+06,2.834027523
7.63E+06,2.834395311
7.63E+06,2.834842398
7.63E+06,2.835237748
7.63E+06,2.835628293
7.64E+06,2.836047477
7.64E+06,2.836364149
7.64E+06,2.836830709
7.64E+06,2.83719691
7.65E+06,2.837652007
7.65E+06,2.83800095
7.65E+06,2.838350224
7.65E+06,2.838727786
7.66E+06,2.839154442
7.66E+06,2.839552866
7.66E+06,2.839925441
7.66E+06,2.840325029
7.67E+06,2.840669434
7.67E+06,2.841104109
7.67E+06,2.841538287
7.67E+06,2.841897367
7.68E+06,2.8423233
7.68E+06,2.842672356
7.68E+06,2.843021079
7.68E+06,2.843494065
7.69E+06,2.843900799
7.69E+06,2.844259985
7.69E+06,2.844652608
7.69E+06,2.845090388
7.70E+06,2.845446637
7.70E+06,2.845875865
7.70E+06,2.846252179
7.70E+06,2.846613265
7.71E+06,2.846979558
7.71E+06,2.84741881
7.71E+06,2.847806599
7.71E+06,2.848189589
7.72E+06,2.848569389
7.72E+06,2.84895789
7.72E+06,2.849390173
7.72E+06,2.849810734
7.73E+06,2.850145481
7.73E+06,2.850632727
7.73E+06,2.850911541
7.73E+06,2.851357969
7.74E+06,2.851713852
7.74E+06,2.852131648
7.74E+06,2.852604015
7.74E+06,2.852929761
7.75E+06,2.853290099
7.75E+06,2.853696697
7.75E+06,2.854116277
7.75E+06,2.854495263
7.76E+06,2.854893949
7.76E+06,2.855258293
7.76E+06,2.855665853
7.76E+06,2.856085935
7.77E+06,2.856463218
7.77E+06,2.856868739
7.77E+06,2.857249117
7.77E+06,2.857661359
7.78E+06,2.858055882
7.78E+06,2.858482143
7.78E+06,2.858858369
7.78E+06,2.859243937
7.79E+06,2.859637096
7.79E+06,2.860079724
7.79E+06,2.860481946
7.79E+06,2.860853377
7.80E+06,2.861240404
7.80E+06,2.861567959
7.80E+06,2.86201432
7.80E+06,2.862429523
7.81E+06,2.862863976
7.81E+06,2.863233048
7.81E+06,2.863549578
7.81E+06,2.86397206
7.82E+06,2.864387693
7.82E+06,2.864829445
7.82E+06,2.865179225
7.82E+06,2.865550654
7.83E+06,2.865930048
7.83E+06,2.866435956
7.83E+06,2.866871502
7.83E+06,2.867239735
7.84E+06,2.867590507
7.84E+06,2.867951923
7.84E+06,2.86836472
7.84E+06,2.868815696
7.85E+06,2.869227085
7.85E+06,2.869565344
7.85E+06,2.869970767
7.85E+06,2.870348715
7.86E+06,2.870788958
7.86E+06,2.871177623
7.86E+06,2.871602945
7.86E+06,2.871953654
7.87E+06,2.87235904
7.87E+06,2.872817316
7.87E+06,2.873201203
7.87E+06,2.873599614
7.88E+06,2.873952454
7.88E+06,2.87437248
7.88E+06,2.874808413
7.88E+06,2.875238485
7.89E+06,2.875648421
7.89E+06,2.875975722
7.89E+06,2.876384829
7.89E+06,2.876749335
7.90E+06,2.877206324
7.90E+06,2.877655828
7.90E+06,2.878046889
7.90E+06,2.878422292
7.91E+06,2.87877133
7.91E+06,2.879242829
7.91E+06,2.879667467
7.91E+06,2.880041208
7.92E+06,2.880423096
7.92E+06,2.880813663
7.92E+06,2.881225567
7.92E+06,2.881632624
7.93E+06,2.88204087
7.93E+06,2.882420841
7.93E+06,2.882871829
7.93E+06,2.883167544
7.94E+06,2.883604197
7.94E+06,2.884094419
7.94E+06,2.884529823
7.94E+06,2.884814787
7.95E+06,2.885183006
7.95E+06,2.88565194
7.95E+06,2.886115862
7.95E+06,2.886495225
7.96E+06,2.886913531
7.96E+06,2.88727831
7.96E+06,2.887695466
7.96E+06,2.888131589
7.97E+06,2.888540389
7.97E+06,2.888898045
7.97E+06,2.889255162
7.97E+06,2.889717422
7.98E+06,2.890070919
7.98E+06,2.89050036
7.98E+06,2.890980625
7.98E+06,2.891353825
7.99E+06,2.891731823
7.99E+06,2.892138588
7.99E+06,2.892569538
7.99E+06,2.892988433
8.00E+06,2.893365265
8.00E+06,2.89379038
8.00E+06,2.894199819
8.00E+06,2.894604341
8.01E+06,2.895099948
8.01E+06,2.895433049
8.01E+06,2.895855151
8.01E+06,2.896206652
8.02E+06,2.896615174
8.02E+06,2.89712331
8.02E+06,2.897416414
8.02E+06,2.897894063
8.03E+06,2.898226961
8.03E+06,2.898632503
8.03E+06,2.89910995
8.03E+06,2.899549086
8.04E+06,2.899975346
8.04E+06,2.900292544
8.04E+06,2.900707272
8.04E+06,2.901176181
8.05E+06,2.901604726
8.05E+06,2.90199606
8.05E+06,2.902351899
8.05E+06,2.902714075
8.06E+06,2.90315666
8.06E+06,2.90363912
8.06E+06,2.904058253
8.06E+06,2.904363145
8.07E+06,2.904781517
8.07E+06,2.905209276
8.07E+06,2.905631227
8.07E+06,2.906032355
8.08E+06,2.906539204
8.08E+06,2.906847087
8.08E+06,2.90726867
8.08E+06,2.907812918
8.09E+06,2.908143214
8.09E+06,2.908562981
8.09E+06,2.908949558
8.09E+06,2.909361079
8.10E+06,2.909803533
8.10E+06,2.910199512
8.10E+06,2.910545208
8.10E+06,2.911029046
8.11E+06,2.911345722
8.11E+06,2.911786445
8.11E+06,2.912255892
8.11E+06,2.912725086
8.12E+06,2.913107602
8.12E+06,2.913490161
8.12E+06,2.913879615
8.12E+06,2.914279515
8.13E+06,2.91477012
8.13E+06,2.915151588
8.13E+06,2.91557943
8.13E+06,2.915953613
8.14E+06,2.91634809
8.14E+06,2.916798024
8.14E+06,2.917258417
8.14E+06,2.917670754
8.15E+06,2.91798407
8.15E+06,2.918440237
8.15E+06,2.918857667
8.15E+06,2.919354799
8.16E+06,2.919745508
8.16E+06,2.920181665
8.16E+06,2.920457244
8.16E+06,2.920883551
8.17E+06,2.921381194
8.17E+06,2.921813006
8.17E+06,2.922203337
8.17E+06,2.922613059
8.18E+06,2.923007254
8.18E+06,2.923473788
8.18E+06,2.923903646
8.18E+06,2.924318043
8.19E+06,2.92470686
8.19E+06,2.925127995
8.19E+06,2.925544313
8.19E+06,2.926006934
8.20E+06,2.926394059
8.20E+06,2.926845679
8.20E+06,2.927193537
8.20E+06,2.927683172
8.21E+06,2.928130343
8.21E+06,2.928575572
8.21E+06,2.928923649
8.21E+06,2.929332031
8.22E+06,2.929779902
8.22E+06,2.930171573
8.22E+06,2.930569413
8.22E+06,2.9309879
8.23E+06,2.931427764
8.23E+06,2.931783992
8.23E+06,2.932240339
8.23E+06,2.932727166
8.24E+06,2.933154329
8.24E+06,2.933529851
8.24E+06,2.933933626
8.24E+06,2.934350742
8.25E+06,2.934766637
8.25E+06,2.935217143
8.25E+06,2.935674384
8.25E+06,2.936057274
8.26E+06,2.936364572
8.26E+06,2.936909544
8.26E+06,2.937368486
8.26E+06,2.937781816
8.27E+06,2.938184556
8.27E+06,2.938558381
8.27E+06,2.93899605
8.27E+06,2.93945581
8.28E+06,2.939845537
8.28E+06,2.940305303
8.28E+06,2.940673453
8.28E+06,2.941128189
8.29E+06,2.941568645
8.29E+06,2.941994529
8.29E+06,2.942437803
8.29E+06,2.942838285
8.30E+06,2.943249535
8.30E+06,2.943680319
8.30E+06,2.944062394
8.30E+06,2.944576858
8.31E+06,2.944993043
8.31E+06,2.945372227
8.31E+06,2.945807572
8.31E+06,2.946281571
8.32E+06,2.946688902
8.32E+06,2.947164359
8.32E+06,2.947553373
8.32E+06,2.947877253
8.33E+06,2.948410537
8.33E+06,2.948877935
8.33E+06,2.949264576
8.33E+06,2.949673704
8.34E+06,2.950074226
8.34E+06,2.950503148
8.34E+06,2.950954409
8.34E+06,2.951422593
8.35E+06,2.951892235
8.35E+06,2.952306361
8.35E+06,2.952600474
8.35E+06,2.953142203
8.36E+06,2.953584731
8.36E+06,2.954027043
8.36E+06,2.954435805
8.36E+06,2.954799791
8.37E+06,2.955262148
8.37E+06,2.955678248
8.37E+06,2.956202167
8.37E+06,2.956583734
8.38E+06,2.957014415
8.38E+06,2.957421633
8.38E+06,2.9578582
8.38E+06,2.958322087
8.39E+06,2.958773842
8.39E+06,2.959225497
8.39E+06,2.959641008
8.39E+06,2.960018918
8.40E+06,2.960456979
8.40E+06,2.960940231
8.40E+06,2.961404525
8.40E+06,2.961746309
8.41E+06,2.962207071
8.41E+06,2.962647073
8.41E+06,2.96308075
8.41E+06,2.963529545
8.42E+06,2.963969243
8.42E+06,2.96441232
8.42E+06,2.964844838
8.42E+06,2.965270427
8.43E+06,2.965735085
8.43E+06,2.966123424
8.43E+06,2.96652323
8.43E+06,2.966963692
8.44E+06,2.967501712
8.44E+06,2.967878314
8.44E+06,2.968306048
8.44E+06,2.968774837
8.45E+06,2.969079086
8.45E+06,2.969682864
8.45E+06,2.970133268
8.45E+06,2.970533325
8.46E+06,2.970961285
8.46E+06,2.971375253
8.46E+06,2.971802683
8.46E+06,2.972273859
8.47E+06,2.972808143
8.47E+06,2.973200449
8.47E+06,2.973552303
8.47E+06,2.973913034
8.48E+06,2.974439433
8.48E+06,2.974958885
8.48E+06,2.975353055
8.48E+06,2.975812868
8.49E+06,2.976225771
8.49E+06,2.976613476
8.49E+06,2.977061874
8.49E+06,2.977582199
8.50E+06,2.97791448
8.50E+06,2.978404568
8.50E+06,2.97885764
8.50E+06,2.979294573
8.51E+06,2.979802502
8.51E+06,2.980209041
8.51E+06,2.980652526
8.51E+06,2.98110575
8.52E+06,2.981558108
8.52E+06,2.981917007
8.52E+06,2.982422011
8.52E+06,2.982884959
8.53E+06,2.983295824
8.53E+06,2.983715928
8.53E+06,2.984221339
8.53E+06,2.984665067
8.54E+06,2.98519153
8.54E+06,2.985554152
8.54E+06,2.98587723
8.54E+06,2.986426957
8.55E+06,2.986864943
8.55E+06,2.987352395
8.55E+06,2.987780704
8.55E+06,2.988157046
8.56E+06,2.988573036
8.56E+06,2.989121986
8.56E+06,2.989595706
8.56E+06,2.989996224
8.57E+06,2.990432744
8.57E+06,2.990869733
8.57E+06,2.99138436
8.57E+06,2.991786171
8.58E+06,2.992312198
8.58E+06,2.992670303
8.58E+06,2.993102554
8.58E+06,2.993527992
8.59E+06,2.994121989
8.59E+06,2.994577152
8.59E+06,2.995007597
8.59E+06,2.995420953
8.60E+06,2.995781148
8.60E+06,2.996224125
8.60E+06,2.996810021
8.60E+06,2.997259552
8.61E+06,2.997659839
8.61E+06,2.998024574
8.61E+06,2.998589274
8.61E+06,2.999005521
8.62E+06,2.999485954
8.62E+06,2.999920651
8.62E+06,3.000338194
8.62E+06,3.000712429
8.63E+06,3.001206871
8.63E+06,3.001726224
8.63E+06,3.002128842
8.63E+06,3.002702431
8.64E+06,3.003061727
8.64E+06,3.003522898
8.64E+06,3.003962589
8.64E+06,3.004457066
8.65E+06,3.004866684
8.65E+06,3.005250021
8.65E+06,3.005778132
8.65E+06,3.006291998
8.66E+06,3.006690966
8.66E+06,3.007199731
8.66E+06,3.007671756
8.66E+06,3.008035078
8.67E+06,3.008529791
8.67E+06,3.008943699
8.67E+06,3.009469434
8.67E+06,3.009882477
8.68E+06,3.010350298
8.68E+06,3.010853625
8.68E+06,3.011372172
8.68E+06,3.011804692
8.69E+06,3.01229379
8.69E+06,3.012616711
8.69E+06,3.0130926
8.69E+06,3.013527611
8.70E+06,3.01399651
8.70E+06,3.014514414
8.70E+06,3.01498672
8.70E+06,3.015413862
8.71E+06,3.015886245
8.71E+06,3.016411678
8.71E+06,3.016847599
8.71E+06,3.01726115
8.72E+06,3.017705563
8.72E+06,3.018105309
8.72E+06,3.018640552
8.72E+06,3.019245436
8.73E+06,3.019527019
8.73E+06,3.020071411
8.73E+06,3.020387979
8.73E+06,3.020937026
8.74E+06,3.021408184
8.74E+06,3.021881433
8.74E+06,3.02238996
8.74E+06,3.022760531
8.75E+06,3.023294942
8.75E+06,3.023709132
8.75E+06,3.024189009
8.75E+06,3.024776541
8.76E+06,3.025214473
8.76E+06,3.025627903
8.76E+06,3.026093745
8.76E+06,3.026641228
8.77E+06,3.02712094
8.77E+06,3.027537607
8.77E+06,3.027925153
8.77E+06,3.028321153
8.78E+06,3.028917722
8.78E+06,3.029375972
8.78E+06,3.029803294
8.78E+06,3.030273758
8.79E+06,3.030762194
8.79E+06,3.03130872
8.79E+06,3.031761848
8.79E+06,3.032140463
8.80E+06,3.032697866
8.80E+06,3.033154712
8.80E+06,3.033582708
8.80E+06,3.034146975
8.81E+06,3.034640433
8.81E+06,3.035025476
8.81E+06,3.035568612
8.81E+06,3.035968501
8.82E+06,3.036449255
8.82E+06,3.0369297
8.82E+06,3.03744952
8.82E+06,3.037850176
8.83E+06,3.038333979
8.83E+06,3.038800309
8.83E+06,3.03928922
8.83E+06,3.039800197
8.84E+06,3.040354237
8.84E+06,3.040779857
8.84E+06,3.041111182
8.84E+06,3.041660392
8.85E+06,3.042161847
8.85E+06,3.042612549
8.85E+06,3.04310311
8.85E+06,3.043632685
8.86E+06,3.044024294
8.86E+06,3.044542312
8.86E+06,3.045038965
8.86E+06,3.045479856
8.87E+06,3.045908498
8.87E+06,3.046376517
8.87E+06,3.046985517
8.87E+06,3.047530354
8.88E+06,3.047981242
8.88E+06,3.048354627
8.88E+06,3.048801625
8.88E+06,3.049305537
8.89E+06,3.049890253
8.89E+06,3.050319999
8.89E+06,3.050886432
8.89E+06,3.051280178
8.90E+06,3.051758066
8.90E+06,3.052204249
8.90E+06,3.052846977
8.90E+06,3.05317755
8.91E+06,3.053787137
8.91E+06,3.054183385
8.91E+06,3.054605886
8.91E+06,3.055163132
8.92E+06,3.05571121
8.92E+06,3.056146229
8.92E+06,3.056621415
8.92E+06,3.057118433
8.93E+06,3.057620288
8.93E+06,3.05812396
8.93E+06,3.058564761
8.93E+06,3.059083363
8.94E+06,3.059598276
8.94E+06,3.060025951
8.94E+06,3.060424145
8.94E+06,3.061101909
8.95E+06,3.061562087
8.95E+06,3.06193645
8.95E+06,3.062433161
8.95E+06,3.062925119
8.96E+06,3.063440763
8.96E+06,3.06399703
8.96E+06,3.064423113
8.96E+06,3.064859806
8.97E+06,3.065322255
8.97E+06,3.065909371
8.97E+06,3.066432165
8.97E+06,3.066904413
8.98E+06,3.067365015
8.98E+06,3.067829773
8.98E+06,3.068320161
8.98E+06,3.068843734
8.99E+06,3.069372034
8.99E+06,3.06992252
8.99E+06,3.070360884
8.99E+06,3.070724478
9.00E+06,3.071290432
9.00E+06,3.071783973
9.00E+06,3.072380082
9.00E+06,3.072930401
9.01E+06,3.073344589
9.01E+06,3.073795653
9.01E+06,3.074373833
9.01E+06,3.074894048
9.02E+06,3.075384688
9.02E+06,3.075802213
9.02E+06,3.076268332
9.02E+06,3.076773636
9.03E+06,3.077342427
9.03E+06,3.077894962
9.03E+06,3.078458063
9.03E+06,3.078705419
9.04E+06,3.079328783
9.04E+06,3.079878091
9.04E+06,3.080429106
9.04E+06,3.08087013
9.05E+06,3.081419476
9.05E+06,3.081791805
9.05E+06,3.082424191
9.05E+06,3.083014127
9.06E+06,3.083396702
9.06E+06,3.083976401
9.06E+06,3.084341796
9.06E+06,3.0849257
9.07E+06,3.085510929
9.07E+06,3.085878437
9.07E+06,3.086425536
9.07E+06,3.08697258
9.08E+06,3.087351234
9.08E+06,3.087974212
9.08E+06,3.088567627
9.08E+06,3.088956851
9.09E+06,3.089557525
9.09E+06,3.090041838
9.09E+06,3.090612826
9.09E+06,3.091119505
9.10E+06,3.091577824
9.10E+06,3.09208381
9.10E+06,3.092666577
9.10E+06,3.093002578
9.11E+06,3.093607997
9.11E+06,3.09420713
9.11E+06,3.094665108
9.11E+06,3.095234938
9.12E+06,3.095522958
9.12E+06,3.096117489
9.12E+06,3.096748774
9.12E+06,3.09717793
9.13E+06,3.09773229
9.13E+06,3.098303641
9.13E+06,3.098708177
9.13E+06,3.099303926
9.14E+06,3.099831093
9.14E+06,3.100350496
9.14E+06,3.100956089
9.14E+06,3.101304608
9.15E+06,3.101860618
9.15E+06,3.102547007
9.15E+06,3.103059008
9.15E+06,3.10352447
9.16E+06,3.104041056
9.16E+06,3.104519156
9.16E+06,3.105041981
9.16E+06,3.105689685
9.17E+06,3.10611229
9.17E+06,3.106649893
9.17E+06,3.107116053
9.17E+06,3.107558905
9.18E+06,3.108312217
9.18E+06,3.10876817
9.18E+06,3.10922179
9.18E+06,3.109717502
9.19E+06,3.110227144
9.19E+06,3.110897677
9.19E+06,3.111435001
9.19E+06,3.111929331
9.20E+06,3.112585341
9.20E+06,3.112906614
9.20E+06,3.113478923
9.20E+06,3.114074685
9.21E+06,3.114716737
9.21E+06,3.115157639
9.21E+06,3.115685241
9.21E+06,3.116031822
9.22E+06,3.116646037
9.22E+06,3.117251307
9.22E+06,3.117628016
9.22E+06,3.118507157
9.23E+06,3.118865166
9.23E+06,3.119259661
9.23E+06,3.119982667
9.23E+06,3.120520403
9.24E+06,3.121035469
9.24E+06,3.121541805
9.24E+06,3.121959961
9.24E+06,3.122776015
9.25E+06,3.123248816
9.25E+06,3.123733211
9.25E+06,3.124319636
9.25E+06,3.124723891
9.26E+06,3.125341697
9.26E+06,3.125978761
9.26E+06,3.126428415
9.26E+06,3.126909269
9.27E+06,3.127462389
9.27E+06,3.127910379
9.27E+06,3.128570086
9.27E+06,3.129243777
9.28E+06,3.129729727
9.28E+06,3.130149265
9.28E+06,3.130661104
9.28E+06,3.131227135
9.29E+06,3.131925459
9.29E+06,3.132450127
9.29E+06,3.132946922
9.29E+06,3.133372498
9.30E+06,3.134018204
9.30E+06,3.134582744
9.30E+06,3.135185296
9.30E+06,3.135612102
9.31E+06,3.136433887
9.31E+06,3.1367148
9.31E+06,3.137216351
9.31E+06,3.137948551
9.32E+06,3.138516852
9.32E+06,3.139056009
9.32E+06,3.139490849
9.32E+06,3.140114288
9.33E+06,3.140706086
9.33E+06,3.14123535
9.33E+06,3.141806704
9.33E+06,3.142323527
9.34E+06,3.142887077
9.34E+06,3.143342081
9.34E+06,3.144038054
9.34E+06,3.144541
9.35E+06,3.145089094
9.35E+06,3.145730551
9.35E+06,3.146205981
9.35E+06,3.146714606
9.36E+06,3.147288472
9.36E+06,3.147951462
9.36E+06,3.148482403
9.36E+06,3.148904804
9.37E+06,3.14962783
9.37E+06,3.150272832
9.37E+06,3.150775198
9.37E+06,3.151329033
9.38E+06,3.151809973
9.38E+06,3.152313675
9.38E+06,3.152815503
9.38E+06,3.153639167
9.39E+06,3.154134018
9.39E+06,3.154684922
9.39E+06,3.155168324
9.39E+06,3.155694941
9.40E+06,3.156305849
9.40E+06,3.156965903
9.40E+06,3.15733396
9.40E+06,3.158066321
9.41E+06,3.158563326
9.41E+06,3.159030887
9.41E+06,3.15988657
9.41E+06,3.160404149
9.42E+06,3.160785418
9.42E+06,3.161486125
9.42E+06,3.162039924
9.42E+06,3.162653671
9.43E+06,3.163204935
9.43E+06,3.163705553
9.43E+06,3.164318679
9.43E+06,3.16482049
9.44E+06,3.165465138
9.44E+06,3.166028496
9.44E+06,3.166668934
9.44E+06,3.16730514
9.45E+06,3.167851453
9.45E+06,3.168194209
9.45E+06,3.168902185
9.45E+06,3.169573867
9.46E+06,3.170200562
9.46E+06,3.170740598
9.46E+06,3.171151302
9.46E+06,3.171802641
9.47E+06,3.172446769
9.47E+06,3.173078508
9.47E+06,3.173668232
9.47E+06,3.174238599
9.48E+06,3.174667513
9.48E+06,3.175330189
9.48E+06,3.17595526
9.48E+06,3.176690016
9.49E+06,3.177073256
9.49E+06,3.177642619
9.49E+06,3.178098504
9.49E+06,3.178847658
9.50E+06,3.179587009
9.50E+06,3.180096318
9.50E+06,3.180656403
9.50E+06,3.181205624
9.51E+06,3.181815576
9.51E+06,3.18253526
9.51E+06,3.182966834
9.51E+06,3.18382796
9.52E+06,3.184090334
9.52E+06,3.184585793
9.52E+06,3.185311611
9.52E+06,3.185885678
9.53E+06,3.186501638
9.53E+06,3.187169245
9.53E+06,3.187721068
9.53E+06,3.188197774
9.54E+06,3.188915198
9.54E+06,3.189686199
9.54E+06,3.190139053
9.54E+06,3.190766939
9.55E+06,3.191177019
9.55E+06,3.192092953
9.55E+06,3.192583451
