Time,DeliveryPower,SetPower,RFVoltage,RFCurrent,DCVoltage,DCCurrent,RFPhase,RF,QFR,RealPlasmaImpedance,ImaginaryPlasmaImpedance,RunMode,Interlock
2022/05/27 18:15:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:11,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:12,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:13,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:13,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:14,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:14,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:14,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:14,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:14,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:15,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:16,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:17,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:18,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:18,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:19,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:19,0,1,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:15:19,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:15:20,0,0,0,0,0,0,0,0,0,0,0,2,0
2022/05/27 18:15:20,0,327,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:15:20,0,399,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:15:20,0,399,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:15:21,0,399,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:15:21,0,398,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:15:21,0,398,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:15:21,0,398,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:15:22,0,398,0,0,0,0,0,0,0,0,0,4,0
2022/05/27 18:15:22,0,399,130.6,3,280.3,1.3,0,3.151723,1,42.9,0,4,0
2022/05/27 18:15:22,0,399,130.6,3,280.3,1.3,0,3.151723,1,42.9,0,4,0
2022/05/27 18:15:22,397,398,130.3,3,280.2,1.3,0,3.153253,1,42.7,0,4,0
2022/05/27 18:15:22,397,398,130.8,3,280.2,1.3,0,3.151723,1,43.2,0,4,0
2022/05/27 18:15:23,397,398,130.8,3,280.2,1.3,0,3.151723,1,43.2,0,4,0
2022/05/27 18:15:23,398,399,135.5,2.9,279.9,1.4,0,3.153253,1,46.2,0,4,0
2022/05/27 18:15:23,397,398,135.5,2.9,279.9,1.4,0,3.151213,1,46.3,0,4,0
2022/05/27 18:15:23,397,398,135.5,2.9,279.9,1.4,0,3.151213,1,46.3,0,4,0
2022/05/27 18:15:24,397,398,135.5,2.9,279.9,1.4,0,3.151213,1,46.3,0,4,0
2022/05/27 18:15:24,398,399,136,2.9,279.9,1.4,0,3.150703,1,46.4,0,4,0
2022/05/27 18:15:24,398,399,136.2,2.9,279.9,1.4,0,3.150703,1,46.7,0,4,0
2022/05/27 18:15:24,398,399,136.2,2.9,279.9,1.4,0,3.150703,1,46.7,0,4,0
2022/05/27 18:15:25,397,398,136.2,2.9,279.9,1.4,0,3.150703,1,46.7,0,4,0
2022/05/27 18:15:25,397,398,136.3,2.9,280.1,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:25,397,398,136.3,2.9,280.1,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:25,397,398,136.4,2.9,280.3,1.4,0,3.151213,1,46.7,0,4,0
2022/05/27 18:15:25,398,398,136.5,2.9,280.5,1.4,0,3.151723,1,46.8,0,4,0
2022/05/27 18:15:26,398,398,136.5,2.9,280.5,1.4,0,3.151723,1,46.8,0,4,0
2022/05/27 18:15:26,398,398,136.5,2.9,280.5,1.4,0,3.151723,1,46.8,0,4,0
2022/05/27 18:15:26,398,398,136.5,2.9,280.4,1.4,0,3.150703,1,46.9,0,4,0
2022/05/27 18:15:26,398,398,136.5,2.9,280.4,1.4,0,3.150703,1,46.9,0,4,0
2022/05/27 18:15:27,398,398,136.5,2.9,280.4,1.4,0,3.150703,1,46.9,0,4,0
2022/05/27 18:15:27,398,399,136.4,2.9,280.3,1.4,0,3.150191,1,46.8,0,4,0
2022/05/27 18:15:27,397,398,136.4,2.9,280.3,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:27,397,398,136.4,2.9,280.3,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:28,397,398,136.4,2.9,280.2,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:28,397,398,136.4,2.9,280.2,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:28,397,398,136.4,2.9,280.2,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:28,397,398,136.4,2.9,280.2,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:28,398,399,136.3,2.9,280.1,1.4,0,3.150193,1,46.7,0,4,0
2022/05/27 18:15:29,398,399,136.3,2.9,280.1,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:29,398,399,136.3,2.9,280.1,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:29,397,398,136.3,2.9,280.1,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:29,398,399,136.3,2.9,280.1,1.4,0,3.151213,1,46.7,0,4,0
2022/05/27 18:15:30,398,399,136.3,2.9,280.1,1.4,0,3.151213,1,46.7,0,4,0
2022/05/27 18:15:30,397,398,136.3,2.9,280.1,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:30,398,399,136.3,2.9,280.1,1.4,0,3.150703,1,46.7,0,4,0
2022/05/27 18:15:30,397,398,136.3,2.9,280.2,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:31,397,398,136.3,2.9,280.2,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:31,397,398,136.3,2.9,280.1,1.4,0,3.150193,1,46.8,0,4,0
2022/05/27 18:15:31,398,399,136.3,2.9,280.1,1.4,0,3.151213,1,46.7,0,4,0
2022/05/27 18:15:31,398,399,136.3,2.9,280.1,1.4,0,3.151213,1,46.7,0,4,0
2022/05/27 18:15:32,398,399,136.3,2.9,280.1,1.4,0,3.151213,1,46.7,0,4,0
2022/05/27 18:15:32,397,398,136.3,2.9,280,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:32,397,398,136.3,2.9,280,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:32,397,398,136.3,2.9,280,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:32,397,398,136.3,2.9,280.2,1.4,0,3.150193,1,46.8,0,4,0
2022/05/27 18:15:33,398,399,136.4,2.9,280.3,1.4,0,3.150703,1,46.7,0,4,0
2022/05/27 18:15:33,398,399,136.4,2.9,280.3,1.4,0,3.150703,1,46.7,0,4,0
2022/05/27 18:15:33,398,399,136.4,2.9,280.3,1.4,0,3.150703,1,46.7,0,4,0
2022/05/27 18:15:33,398,399,136.5,2.9,280.4,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:34,398,399,136.5,2.9,280.4,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:34,398,399,136.5,2.9,280.4,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:34,398,399,136.5,2.9,280.5,1.4,0,3.151213,1,46.8,0,4,0
2022/05/27 18:15:34,398,399,136.5,2.9,280.5,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:35,398,399,136.5,2.9,280.5,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:35,398,399,136.5,2.9,280.5,1.4,0,3.150703,1,46.8,0,4,0
2022/05/27 18:15:35,398,399,136.5,2.9,280.5,1.4,0,3.150193,1,46.8,0,4,0
2022/05/27 18:15:35,398,399,136.5,2.9,280.5,1.4,0,3.150193,1,46.8,0,4,0
2022/05/27 18:15:36,398,399,136.5,2.9,280.5,1.4,0,3.150193,1,46.8,0,4,0
2022/05/27 18:15:36,397,398,136.4,2.9,280.4,1.4,0,3.150193,1,46.9,0,4,0
2022/05/27 18:15:36,397,398,136.4,2.9,280.4,1.4,0,3.150193,1,46.9,0,4,0
2022/05/27 18:15:36,397,398,136.4,2.9,280.4,1.4,0,3.150193,1,46.9,0,4,0
2022/05/27 18:15:37,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:37,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:37,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:37,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:37,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:38,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:38,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:38,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:38,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:39,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:39,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:39,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:39,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:40,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:40,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:40,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:40,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:41,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:41,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:41,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:41,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:42,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:42,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:42,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:42,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:43,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:44,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:44,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:44,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:44,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:45,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:45,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:45,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:45,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:46,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:46,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:46,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:46,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:47,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:47,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:47,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:47,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:48,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:48,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:48,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:48,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:49,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:49,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:49,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:49,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:50,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:50,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:50,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:50,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:51,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:51,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:51,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:51,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:51,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:52,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:52,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:52,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:52,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:53,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:53,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:53,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:53,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:54,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:54,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:54,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:54,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:55,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:55,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:56,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:57,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:58,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:58,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:59,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:59,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:59,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:15:59,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:00,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:00,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:00,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:00,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:01,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:02,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:02,0,1,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:02,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:03,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022/05/27 18:16:04,0,1,0,0,0,0,0,0,0,0,0,2,0
