,principal_component1,principal_component2
1653675305,-0.8471666565958116,-0.05810105285660184
1653675305,-0.8471666565958116,-0.05810105285660184
1653675305,-0.8471666565958116,-0.05810105285660184
1653675305,-0.8463622108760523,-0.05607314867533122
1653675306,-0.8463622108760523,-0.05607314867533122
1653675306,-0.8471666565958116,-0.05810105285660184
1653675306,-0.8471666565958116,-0.05810105285660184
1653675306,-0.8471666565958116,-0.05810105285660184
1653675307,-0.8471666565958116,-0.05810105285660184
1653675307,-0.8471666565958116,-0.05810105285660184
1653675307,-0.8471666565958116,-0.05810105285660184
1653675307,-0.8471666565958116,-0.05810105285660184
1653675308,-0.8471666565958116,-0.05810105285660184
1653675308,-0.8463622108760523,-0.05607314867533122
1653675308,-0.8463622108760523,-0.05607314867533122
1653675308,-0.8463622108760523,-0.05607314867533122
1653675309,-0.8471666565958116,-0.05810105285660184
1653675309,-0.8471666565958116,-0.05810105285660184
1653675309,-0.8471666565958116,-0.05810105285660184
1653675309,-0.8471666565958116,-0.05810105285660184
1653675309,-0.8463622108760523,-0.05607314867533122
1653675310,-0.8463622108760523,-0.05607314867533122
1653675310,-0.8463622108760523,-0.05607314867533122
1653675310,-0.8463622108760523,-0.05607314867533122
1653675310,-0.8471666565958116,-0.05810105285660184
1653675311,-0.8471666565958116,-0.05810105285660184
1653675311,-0.8471666565958116,-0.05810105285660184
1653675311,-0.8471666565958116,-0.05810105285660184
1653675311,-0.8471666565958116,-0.05810105285660184
1653675312,-0.8471666565958116,-0.05810105285660184
1653675312,-0.8471666565958116,-0.05810105285660184
1653675312,-0.8471666565958116,-0.05810105285660184
1653675312,-0.8471666565958116,-0.05810105285660184
1653675313,-0.8463622108760523,-0.05607314867533122
1653675313,-0.8471666565958116,-0.05810105285660184
1653675313,-0.8471666565958116,-0.05810105285660184
1653675313,-0.8471666565958116,-0.05810105285660184
1653675314,-0.8471666565958116,-0.05810105285660184
1653675314,-0.8471666565958116,-0.05810105285660184
1653675314,-0.8471666565958116,-0.05810105285660184
1653675314,-0.8471666565958116,-0.05810105285660184
1653675314,-0.8471666565958116,-0.05810105285660184
1653675315,-0.8471666565958116,-0.05810105285660184
1653675315,-0.8471666565958116,-0.05810105285660184
1653675315,-0.8471666565958116,-0.05810105285660184
1653675315,-0.8471666565958116,-0.05810105285660184
1653675316,-0.8471666565958116,-0.05810105285660184
1653675316,-0.8471666565958116,-0.05810105285660184
1653675316,-0.8471666565958116,-0.05810105285660184
1653675316,-0.8471666565958116,-0.05810105285660184
1653675317,-0.8471666565958116,-0.05810105285660184
1653675317,-0.8471666565958116,-0.05810105285660184
1653675317,-0.8471666565958116,-0.05810105285660184
1653675317,-0.8471666565958116,-0.05810105285660184
1653675318,-0.8471666565958116,-0.05810105285660184
1653675318,-0.8471666565958116,-0.05810105285660184
1653675318,-0.8471666565958116,-0.05810105285660184
1653675318,-0.8471666565958116,-0.05810105285660184
1653675318,-0.8463622108760523,-0.05607314867533122
1653675319,-0.8471666565958116,-0.05810105285660184
1653675319,-0.8471666565958116,-0.05810105285660184
1653675319,-0.8192573939744636,0.020406820922405953
1653675319,-0.8200618396942227,0.018378916741135346
1653675320,-0.8200618396942227,0.018378916741135346
1653675320,-0.5027984555297857,0.8344635232121005
1653675320,-0.4448783637071234,0.9804726242635846
1653675320,-0.4448783637071234,0.9804726242635846
1653675321,-0.4448783637071234,0.9804726242635846
1653675321,-0.4456828094268826,0.9784447200823139
1653675321,-0.4456828094268826,0.9784447200823139
1653675321,-0.4456828094268826,0.9784447200823139
1653675322,-0.4456828094268826,0.9784447200823139
1653675322,1.7922628648207801,0.11505292474756573
1653675322,1.7922628648207801,0.11505292474756573
1653675322,2.1158534649717358,-0.009289556732861892
1653675322,2.1203631731406807,-0.01108932717833911
1653675323,2.1203631731406807,-0.01108932717833911
1653675323,2.1669596589013125,-0.027066288449927464
1653675323,2.165811991848975,-0.02895504970273468
1653675323,2.165811991848975,-0.02895504970273468
1653675324,2.165811991848975,-0.02895504970273468
1653675324,2.1692781141970157,-0.028071205323957685
1653675324,2.1718411376426356,-0.029066792240340877
1653675324,2.1718411376426356,-0.029066792240340877
1653675325,2.1702143753101324,-0.030784468345128463
1653675325,2.171438413934801,-0.03126017614832154
1653675325,2.171438413934801,-0.03126017614832154
1653675325,2.171219568906661,-0.031212686287869145
1653675325,2.173265924144072,-0.031998622167545065
1653675326,2.173265924144072,-0.031998622167545065
1653675326,2.173265924144072,-0.031998622167545065
1653675326,2.173734764335347,-0.032168150083993534
1653675326,2.173734764335347,-0.032168150083993534
1653675327,2.173734764335347,-0.032168150083993534
1653675327,2.173432924900187,-0.02970624475598632
1653675327,2.171860228550985,-0.03144411389175758
1653675327,2.171860228550985,-0.03144411389175758
1653675328,2.1717422638859882,-0.03140232835627371
1653675328,2.171796118674041,-0.03142244250822999
1653675328,2.171796118674041,-0.03142244250822999
1653675328,2.171796118674041,-0.03142244250822999
1653675328,2.172262952258819,-0.029250729983776702
1653675329,2.173011321479251,-0.029522385891577678
1653675329,2.173011321479251,-0.029522385891577678
1653675329,2.1713845591467478,-0.03124006199636528
1653675329,2.1723706618349263,-0.02929095828768925
1653675330,2.1723706618349263,-0.02929095828768925
1653675330,2.1713845591467478,-0.03124006199636528
1653675330,2.1723168070468732,-0.02927084413573297
1653675330,2.1715025238117454,-0.0312818475318493
1653675331,2.1715025238117454,-0.0312818475318493
1653675331,2.1713307043586947,-0.031219947844409
1653675331,2.1723706618349263,-0.02929095828768925
1653675331,2.1723706618349263,-0.02929095828768925
1653675332,2.1723706618349263,-0.02929095828768925
1653675332,2.171266594481751,-0.031198276460881687
1653675332,2.171266594481751,-0.031198276460881687
1653675332,2.171266594481751,-0.031198276460881687
1653675332,2.1714486690236927,-0.03126173337989303
1653675333,2.1727924764511095,-0.029474896031125106
1653675333,2.1727924764511095,-0.029474896031125106
1653675333,2.1727924764511095,-0.029474896031125106
1653675333,2.173898550410781,-0.029908818298834437
1653675334,2.173898550410781,-0.029908818298834437
1653675334,2.173898550410781,-0.029908818298834437
1653675334,2.1740165150757775,-0.029950603834318027
1653675334,2.173962660287724,-0.029930489682361755
1653675335,2.173962660287724,-0.029930489682361755
1653675335,2.173962660287724,-0.029930489682361755
1653675335,2.173908805499671,-0.0299103755304055
1653675335,2.173908805499671,-0.0299103755304055
1653675336,2.173908805499671,-0.0299103755304055
1653675336,2.172618852860307,-0.031717327031129776
1653675336,2.172618852860307,-0.031717327031129776
1653675336,2.172618852860307,-0.031717327031129776
1653675337,-0.8471666565958116,-0.05810105285660184
1653675337,-0.8471666565958116,-0.05810105285660184
1653675337,-0.8471666565958116,-0.05810105285660184
1653675337,-0.8471666565958116,-0.05810105285660184
1653675337,-0.8471666565958116,-0.05810105285660184
1653675338,-0.8471666565958116,-0.05810105285660184
1653675338,-0.8471666565958116,-0.05810105285660184
1653675338,-0.8471666565958116,-0.05810105285660184
1653675338,-0.8471666565958116,-0.05810105285660184
1653675339,-0.8471666565958116,-0.05810105285660184
1653675339,-0.8471666565958116,-0.05810105285660184
1653675339,-0.8471666565958116,-0.05810105285660184
1653675339,-0.8471666565958116,-0.05810105285660184
1653675340,-0.8471666565958116,-0.05810105285660184
1653675340,-0.8471666565958116,-0.05810105285660184
1653675340,-0.8463622108760523,-0.05607314867533122
1653675340,-0.8471666565958116,-0.05810105285660184
1653675341,-0.8471666565958116,-0.05810105285660184
1653675341,-0.8471666565958116,-0.05810105285660184
1653675341,-0.8471666565958116,-0.05810105285660184
1653675341,-0.8471666565958116,-0.05810105285660184
1653675342,-0.8471666565958116,-0.05810105285660184
1653675342,-0.8471666565958116,-0.05810105285660184
1653675342,-0.8471666565958116,-0.05810105285660184
1653675342,-0.8471666565958116,-0.05810105285660184
1653675343,-0.8471666565958116,-0.05810105285660184
1653675343,-0.8471666565958116,-0.05810105285660184
1653675343,-0.8471666565958116,-0.05810105285660184
1653675343,-0.8471666565958116,-0.05810105285660184
1653675343,-0.8471666565958116,-0.05810105285660184
1653675344,-0.8471666565958116,-0.05810105285660184
1653675344,-0.8471666565958116,-0.05810105285660184
1653675344,-0.8471666565958116,-0.05810105285660184
1653675344,-0.8471666565958116,-0.05810105285660184
1653675345,-0.8471666565958116,-0.05810105285660184
1653675345,-0.8471666565958116,-0.05810105285660184
1653675345,-0.8471666565958116,-0.05810105285660184
1653675345,-0.8471666565958116,-0.05810105285660184
1653675346,-0.8471666565958116,-0.05810105285660184
1653675346,-0.8471666565958116,-0.05810105285660184
1653675346,-0.8471666565958116,-0.05810105285660184
1653675346,-0.8471666565958116,-0.05810105285660184
1653675347,-0.8471666565958116,-0.05810105285660184
1653675347,-0.8471666565958116,-0.05810105285660184
1653675347,-0.8471666565958116,-0.05810105285660184
1653675347,-0.8471666565958116,-0.05810105285660184
1653675348,-0.8471666565958116,-0.05810105285660184
1653675348,-0.8471666565958116,-0.05810105285660184
1653675348,-0.8463622108760523,-0.05607314867533122
1653675348,-0.8471666565958116,-0.05810105285660184
1653675349,-0.8471666565958116,-0.05810105285660184
1653675349,-0.8471666565958116,-0.05810105285660184
1653675349,-0.8471666565958116,-0.05810105285660184
1653675349,-0.8471666565958116,-0.05810105285660184
1653675350,-0.8471666565958116,-0.05810105285660184
1653675350,-0.8471666565958116,-0.05810105285660184
1653675350,-0.8471666565958116,-0.05810105285660184
1653675350,-0.8471666565958116,-0.05810105285660184
1653675351,-0.8471666565958116,-0.05810105285660184
1653675351,-0.8471666565958116,-0.05810105285660184
1653675351,-0.8471666565958116,-0.05810105285660184
1653675351,-0.8471666565958116,-0.05810105285660184
1653675351,-0.8471666565958116,-0.05810105285660184
1653675352,-0.8471666565958116,-0.05810105285660184
1653675352,-0.8471666565958116,-0.05810105285660184
1653675352,-0.8463622108760523,-0.05607314867533122
1653675352,-0.8463622108760523,-0.05607314867533122
1653675353,-0.8463622108760523,-0.05607314867533122
1653675353,-0.8471666565958116,-0.05810105285660184
1653675353,-0.8471666565958116,-0.05810105285660184
1653675353,-0.8471666565958116,-0.05810105285660184
1653675354,-0.8471666565958116,-0.05810105285660184
1653675354,-0.8463622108760523,-0.05607314867533122
1653675354,-0.8471666565958116,-0.05810105285660184
1653675354,-0.8471666565958116,-0.05810105285660184
1653675355,-0.8471666565958116,-0.05810105285660184
1653675355,-0.8471666565958116,-0.05810105285660184
1653675355,-0.8471666565958116,-0.05810105285660184
1653675355,-0.8471666565958116,-0.05810105285660184
1653675355,-0.8463622108760523,-0.05607314867533122
1653675356,-0.8471666565958116,-0.05810105285660184
1653675356,-0.8471666565958116,-0.05810105285660184
1653675356,-0.8471666565958116,-0.05810105285660184
1653675356,-0.8471666565958116,-0.05810105285660184
1653675357,-0.8471666565958116,-0.05810105285660184
1653675357,-0.8471666565958116,-0.05810105285660184
1653675357,-0.8471666565958116,-0.05810105285660184
1653675357,-0.8471666565958116,-0.05810105285660184
1653675358,-0.8471666565958116,-0.05810105285660184
1653675358,-0.8463622108760523,-0.05607314867533122
1653675358,-0.8471666565958116,-0.05810105285660184
1653675358,-0.8471666565958116,-0.05810105285660184
1653675358,-0.8471666565958116,-0.05810105285660184
1653675359,-0.8471666565958116,-0.05810105285660184
1653675359,-0.8471666565958116,-0.05810105285660184
1653675359,-0.8463622108760523,-0.05607314867533122
1653675359,-0.8471666565958116,-0.05810105285660184
1653675360,-0.8463622108760523,-0.05607314867533122
1653675360,-0.8463622108760523,-0.05607314867533122
1653675360,-0.8463622108760523,-0.05607314867533122
1653675360,-0.8471666565958116,-0.05810105285660184
1653675361,-0.8471666565958116,-0.05810105285660184
1653675361,-0.8471666565958116,-0.05810105285660184
1653675361,-0.8471666565958116,-0.05810105285660184
1653675361,-0.8471666565958116,-0.05810105285660184
1653675362,-0.8471666565958116,-0.05810105285660184
1653675362,-0.8471666565958116,-0.05810105285660184
1653675362,-0.8463622108760523,-0.05607314867533122
1653675362,-0.8463622108760523,-0.05607314867533122
1653675362,-0.8471666565958116,-0.05810105285660184
1653675363,-0.8471666565958116,-0.05810105285660184
1653675363,-0.8471666565958116,-0.05810105285660184
1653675363,-0.8471666565958116,-0.05810105285660184
1653675363,-0.8471666565958116,-0.05810105285660184
1653675364,-0.8471666565958116,-0.05810105285660184
1653675364,-0.8471666565958116,-0.05810105285660184
1653675364,-0.8192573939744636,0.020406820922405953
1653675364,-0.7621417478715602,0.16438801779261952
1653675365,-0.4448783637071234,0.9804726242635846
1653675365,-0.4448783637071234,0.9804726242635846
1653675365,-0.4448783637071234,0.9804726242635846
1653675365,-0.4448783637071234,0.9804726242635846
1653675366,-0.4448783637071234,0.9804726242635846
1653675366,-0.4448783637071234,0.9804726242635846
1653675366,-0.4456828094268826,0.9784447200823139
1653675366,-0.4448783637071234,0.9804726242635846
1653675367,-0.4448783637071234,0.9804726242635846
1653675367,-0.4448783637071234,0.9804726242635846
1653675367,2.132313740140684,-0.01610320747566956
1653675367,2.1309038162298273,-0.015527133000008173
1653675368,2.1309038162298273,-0.015527133000008173
1653675368,2.1687247009546358,-0.030183153839172857
1653675368,2.1687888108315794,-0.03020482522270044
1653675368,2.1687888108315794,-0.03020482522270044
1653675369,2.1687888108315794,-0.03020482522270044
1653675369,2.170014653594,-0.02837620233844872
1653675369,2.170014653594,-0.02837620233844872
1653675369,2.170014653594,-0.02837620233844872
1653675369,2.1697749135197575,-0.02825572151402424
1653675370,2.1687349560435263,-0.03018471107074416
1653675370,2.1687349560435263,-0.03018471107074416
1653675370,2.1687349560435263,-0.03018471107074416
1653675370,2.1687247009546358,-0.030183153839172857
1653675371,2.1687247009546358,-0.030183153839172857
1653675371,2.1687247009546358,-0.030183153839172857
1653675371,2.1687247009546358,-0.030183153839172857
1653675371,2.1686730678778567,-0.027843365446188574
1653675372,2.1686730678778567,-0.027843365446188574
1653675372,2.168563136590475,-0.030122811383304037
1653675372,2.168445171925479,-0.030081025847820162
1653675372,2.168445171925479,-0.030081025847820162
1653675373,2.168445171925479,-0.030081025847820162
1653675373,2.167968298356588,-0.02759026645877253
1653675373,2.167968298356588,-0.02759026645877253
1653675373,2.167968298356588,-0.02759026645877253
1653675373,2.1679122218572604,-0.02988982654784427
1653675374,2.1677506574931003,-0.02982948409197529
1653675374,2.1677506574931003,-0.02982948409197529
1653675374,2.1678605887804814,-0.027550038154859985
1653675374,2.1677506574931003,-0.02982948409197529
1653675375,2.1675028840412414,-0.027387771794951814
1653675375,2.1675028840412414,-0.027387771794951814
1653675375,2.168325200653985,-0.02769799987143482
1653675375,2.1684351319413655,-0.02541855393431946
1653675376,2.1684351319413655,-0.02541855393431946
1653675376,2.17229170366582,-0.029305013785364858
1653675376,2.1748973037947747,-0.032748633676930324
1653675376,2.1748973037947747,-0.032748633676930324
1653675377,2.1748973037947747,-0.032748633676930324
1653675377,2.1789938306982504,-0.03209465967047081
1653675377,2.1790579405751935,-0.0321163310539984
1653675377,2.1790579405751935,-0.0321163310539984
1653675377,2.1788861211221433,-0.03205443136655827
1653675378,2.177835908557022,-0.0339818636917068
1653675378,2.177835908557022,-0.0339818636917068
1653675378,2.177835908557022,-0.0339818636917068
1653675378,2.177703878058886,-0.03390161117119494
1653675379,2.176901654050402,-0.03360984111143768
1653675379,2.176901654050402,-0.03360984111143768
1653675379,2.176947475460839,-0.03130872379079479
1653675379,2.176425984646164,-0.03340578921604547
1653675380,2.176425984646164,-0.03340578921604547
1653675380,2.176425984646164,-0.03340578921604547
1653675380,2.1764798394342177,-0.03342590336800175
1653675380,2.1768936206727845,-0.03128860963883835
1653675381,2.1768936206727845,-0.03128860963883835
1653675381,2.1768936206727845,-0.03128860963883835
1653675381,1.8618315160046635,0.20530971208496604
1653675381,-0.8447533194365343,-0.05201734031278992
1653675382,-0.8447533194365343,-0.05201734031278992
1653675382,-0.8447533194365343,-0.05201734031278992
1653675382,-0.8471666565958116,-0.05810105285660184
1653675382,-0.8463622108760523,-0.05607314867533122
1653675383,-0.8463622108760523,-0.05607314867533122
1653675383,-0.8463622108760523,-0.05607314867533122
1653675383,-0.8471666565958116,-0.05810105285660184
1653675383,-0.8471666565958116,-0.05810105285660184
1653675384,-0.8471666565958116,-0.05810105285660184
1653675384,-0.8463622108760523,-0.05607314867533122
1653675384,-0.8471666565958116,-0.05810105285660184
1653675384,-0.8471666565958116,-0.05810105285660184
1653675384,-0.8471666565958116,-0.05810105285660184
1653675385,-0.8471666565958116,-0.05810105285660184
1653675385,-0.8471666565958116,-0.05810105285660184
1653675385,-0.8471666565958116,-0.05810105285660184
1653675385,-0.8471666565958116,-0.05810105285660184
1653675386,-0.8471666565958116,-0.05810105285660184
1653675386,-0.8471666565958116,-0.05810105285660184
1653675386,-0.8471666565958116,-0.05810105285660184
1653675386,-0.8471666565958116,-0.05810105285660184
1653675387,-0.8471666565958116,-0.05810105285660184
1653675387,-0.8471666565958116,-0.05810105285660184
1653675387,-0.8471666565958116,-0.05810105285660184
1653675387,-0.8471666565958116,-0.05810105285660184
1653675388,-0.8471666565958116,-0.05810105285660184
1653675388,-0.8471666565958116,-0.05810105285660184
1653675388,-0.8471666565958116,-0.05810105285660184
1653675388,-0.8471666565958116,-0.05810105285660184
1653675389,-0.8471666565958116,-0.05810105285660184
1653675389,-0.8471666565958116,-0.05810105285660184
1653675389,-0.8471666565958116,-0.05810105285660184
1653675389,-0.8471666565958116,-0.05810105285660184
1653675389,-0.8471666565958116,-0.05810105285660184
1653675390,-0.8471666565958116,-0.05810105285660184
1653675390,-0.8471666565958116,-0.05810105285660184
1653675390,-0.8471666565958116,-0.05810105285660184
1653675390,-0.8471666565958116,-0.05810105285660184
1653675391,-0.8471666565958116,-0.05810105285660184
1653675391,-0.8471666565958116,-0.05810105285660184
1653675391,-0.8471666565958116,-0.05810105285660184
1653675391,-0.8471666565958116,-0.05810105285660184
1653675392,-0.8471666565958116,-0.05810105285660184
1653675392,-0.8471666565958116,-0.05810105285660184
1653675392,-0.8463622108760523,-0.05607314867533122
1653675392,-0.8463622108760523,-0.05607314867533122
1653675393,-0.8471666565958116,-0.05810105285660184
1653675393,-0.8471666565958116,-0.05810105285660184
1653675393,-0.8471666565958116,-0.05810105285660184
1653675393,-0.8471666565958116,-0.05810105285660184
1653675393,-0.8471666565958116,-0.05810105285660184
1653675394,-0.8471666565958116,-0.05810105285660184
1653675394,-0.8471666565958116,-0.05810105285660184
1653675394,-0.8471666565958116,-0.05810105285660184
1653675394,-0.8471666565958116,-0.05810105285660184
1653675395,-0.8471666565958116,-0.05810105285660184
1653675395,-0.8471666565958116,-0.05810105285660184
1653675395,-0.8471666565958116,-0.05810105285660184
1653675395,-0.8471666565958116,-0.05810105285660184
1653675396,-0.8471666565958116,-0.05810105285660184
1653675396,-0.8471666565958116,-0.05810105285660184
1653675396,-0.8471666565958116,-0.05810105285660184
1653675396,-0.8471666565958116,-0.05810105285660184
1653675397,-0.8471666565958116,-0.05810105285660184
1653675397,-0.8471666565958116,-0.05810105285660184
1653675397,-0.8471666565958116,-0.05810105285660184
1653675397,-0.8471666565958116,-0.05810105285660184
1653675398,-0.8471666565958116,-0.05810105285660184
1653675398,-0.8471666565958116,-0.05810105285660184
1653675398,-0.8471666565958116,-0.05810105285660184
1653675398,-0.8471666565958116,-0.05810105285660184
1653675399,-0.8471666565958116,-0.05810105285660184
1653675399,-0.8463622108760523,-0.05607314867533122
1653675399,-0.8463622108760523,-0.05607314867533122
1653675399,-0.8463622108760523,-0.05607314867533122
1653675399,-0.8471666565958116,-0.05810105285660184
1653675400,-0.8471666565958116,-0.05810105285660184
1653675400,-0.8471666565958116,-0.05810105285660184
1653675400,-0.8471666565958116,-0.05810105285660184
1653675400,-0.8471666565958116,-0.05810105285660184
1653675401,-0.8471666565958116,-0.05810105285660184
1653675401,-0.8471666565958116,-0.05810105285660184
1653675401,-0.8471666565958116,-0.05810105285660184
1653675401,-0.8471666565958116,-0.05810105285660184
1653675402,-0.8471666565958116,-0.05810105285660184
1653675402,-0.8471666565958116,-0.05810105285660184
1653675402,-0.8463622108760523,-0.05607314867533122
1653675402,-0.8463622108760523,-0.05607314867533122
1653675402,-0.8463622108760523,-0.05607314867533122
1653675403,-0.8471666565958116,-0.05810105285660184
1653675403,-0.8471666565958116,-0.05810105285660184
1653675403,-0.8471666565958116,-0.05810105285660184
1653675403,-0.8463622108760523,-0.05607314867533122
1653675404,-0.8463622108760523,-0.05607314867533122
1653675404,-0.8463622108760523,-0.05607314867533122
1653675404,-0.8463622108760523,-0.05607314867533122
1653675404,-0.8471666565958116,-0.05810105285660184
1653675405,-0.8471666565958116,-0.05810105285660184
1653675405,-0.8471666565958116,-0.05810105285660184
1653675405,-0.8471666565958116,-0.05810105285660184
1653675405,-0.8463622108760523,-0.05607314867533122
1653675406,-0.8463622108760523,-0.05607314867533122
1653675406,-0.8471666565958116,-0.05810105285660184
1653675406,-0.8471666565958116,-0.05810105285660184
1653675406,-0.8471666565958116,-0.05810105285660184
1653675406,-0.8471666565958116,-0.05810105285660184
1653675407,-0.8471666565958116,-0.05810105285660184
1653675407,-0.8471666565958116,-0.05810105285660184
1653675407,-0.8471666565958116,-0.05810105285660184
1653675407,-0.8471666565958116,-0.05810105285660184
1653675408,-0.8471666565958116,-0.05810105285660184
1653675408,-0.8471666565958116,-0.05810105285660184
1653675408,-0.8471666565958116,-0.05810105285660184
1653675408,-0.8471666565958116,-0.05810105285660184
1653675409,-0.8471666565958116,-0.05810105285660184
1653675409,-0.8471666565958116,-0.05810105285660184
1653675409,-0.8463622108760523,-0.05607314867533122
1653675409,-0.8463622108760523,-0.05607314867533122
1653675410,-0.8463622108760523,-0.05607314867533122
1653675410,-0.8471666565958116,-0.05810105285660184
1653675410,-0.8200618396942227,0.018378916741135346
1653675410,-0.8200618396942227,0.018378916741135346
1653675410,-0.8184529482547043,0.02243472510367664
1653675411,-0.48992732401363887,0.8669099901124305
1653675411,-0.48992732401363887,0.8669099901124305
1653675411,-0.48992732401363887,0.8669099901124305
1653675411,-0.4456828094268826,0.9784447200823139
1653675412,-0.4456828094268826,0.9784447200823139
1653675412,-0.4456828094268826,0.9784447200823139
1653675412,-0.4456828094268826,0.9784447200823139
1653675412,-0.4448783637071234,0.9804726242635846
1653675413,-0.4448783637071234,0.9804726242635846
1653675413,0.5138528354199621,0.6249452947126479
1653675413,2.1592547033586333,-0.023974161582137832
1653675413,2.1592547033586333,-0.023974161582137832
1653675414,2.1592547033586333,-0.023974161582137832
1653675414,2.173784551018646,-0.03226350387850978
1653675414,2.174642851526459,-0.030255713849195457
1653675414,2.174642851526459,-0.030255713849195457
1653675414,2.1738303724290833,-0.029962386557866996
1653675415,2.1729720719212713,-0.03197017658718131
1653675415,2.1729720719212713,-0.03197017658718131
1653675415,2.1729720719212713,-0.03197017658718131
1653675415,2.1729720719212713,-0.03197017658718131
1653675416,2.1734085578129,-0.02977844881443122
1653675416,2.17360469818798,-0.029880372718470584
1653675416,2.17360469818798,-0.029880372718470584
1653675416,2.17360469818798,-0.029880372718470584
1653675417,2.176190832706572,-0.030892031877066507
1653675417,2.1753863869868133,-0.032919936058336936
1653675417,2.1753863869868133,-0.032919936058336936
1653675417,2.1763087973715693,-0.030933817412550108
1653675418,2.176710101809973,-0.031114640692843653
1653675418,2.176710101809973,-0.031114640692843653
1653675418,2.176710101809973,-0.031114640692843653
1653675418,2.1766562470219197,-0.03109452654088739
1653675419,2.175744091726053,-0.03308220241824528
1653675419,2.175744091726053,-0.03308220241824528
1653675419,2.1758620563910505,-0.033123987953729145
1653675419,2.1760338758441016,-0.033185887641169275
1653675420,2.1760338758441016,-0.033185887641169275
1653675420,2.1760338758441016,-0.033185887641169275
1653675420,2.1777289763713177,-0.031511449119782646
1653675420,2.177836685947424,-0.03155167742369518
1653675420,2.177836685947424,-0.03155167742369518
1653675421,2.1770322402276663,-0.033579581604965957
1653675421,2.176978385439612,-0.03355946745300952
1653675421,2.176978385439612,-0.03355946745300952
1653675421,2.176978385439612,-0.03355946745300952
1653675422,2.175754346814944,-0.03308375964981661
1653675422,2.1759159111791035,-0.033144102105685413
1653675422,2.1759159111791035,-0.033144102105685413
1653675422,2.1758082016029974,-0.033103873801772876
1653675423,2.175744091726053,-0.03308220241824528
1653675423,2.175744091726053,-0.03308220241824528
1653675423,2.175396642075704,-0.03292149328990816
1653675423,2.1746918725544355,-0.03266839430249223
1653675424,2.1746918725544355,-0.03266839430249223
1653675424,2.1746918725544355,-0.03266839430249223
1653675424,2.174334167815195,-0.032506127942583896
1653675424,2.174280313027142,-0.03248601379062761
1653675425,2.174280313027142,-0.03248601379062761
1653675425,2.1753783536091964,-0.030598704585737768
1653675425,2.1760831231304665,-0.030851803573153966
1653675425,2.1757979465141064,-0.03310231657020155
1653675425,2.1757979465141064,-0.03310231657020155
1653675426,2.1769122689561717,-0.03119655562858054
1653675426,2.177910633339737,-0.03159024959237722
1653675426,2.177910633339737,-0.03159024959237722
1653675426,2.177782831159371,-0.03153156327173892
1653675427,2.175926166267994,-0.03314565933725657
1653675427,2.252472495394747,0.2006071659308563
1653675427,2.252472495394747,0.2006071659308563
1653675427,-0.5985929291902187,0.5685213391560178
1653675428,-0.8463622108760523,-0.05607314867533122
1653675428,-0.8463622108760523,-0.05607314867533122
1653675428,-0.8463622108760523,-0.05607314867533122
1653675428,-0.8471666565958116,-0.05810105285660184
1653675429,-0.8463622108760523,-0.05607314867533122
1653675429,-0.8463622108760523,-0.05607314867533122
1653675429,-0.8471666565958116,-0.05810105285660184
1653675429,-0.8471666565958116,-0.05810105285660184
1653675430,-0.8471666565958116,-0.05810105285660184
1653675430,-0.8471666565958116,-0.05810105285660184
1653675430,-0.8463622108760523,-0.05607314867533122
1653675430,-0.8471666565958116,-0.05810105285660184
1653675430,-0.8471666565958116,-0.05810105285660184
1653675431,-0.8471666565958116,-0.05810105285660184
1653675431,-0.8471666565958116,-0.05810105285660184
1653675431,-0.8471666565958116,-0.05810105285660184
1653675431,-0.8471666565958116,-0.05810105285660184
1653675432,-0.8471666565958116,-0.05810105285660184
1653675432,-0.8471666565958116,-0.05810105285660184
1653675432,-0.8471666565958116,-0.05810105285660184
1653675432,-0.8471666565958116,-0.05810105285660184
1653675433,-0.8471666565958116,-0.05810105285660184
1653675433,-0.8471666565958116,-0.05810105285660184
1653675433,-0.8471666565958116,-0.05810105285660184
1653675433,-0.8471666565958116,-0.05810105285660184
1653675434,-0.8471666565958116,-0.05810105285660184
1653675434,-0.8471666565958116,-0.05810105285660184
1653675434,-0.8471666565958116,-0.05810105285660184
1653675434,-0.8471666565958116,-0.05810105285660184
1653675435,-0.8471666565958116,-0.05810105285660184
1653675435,-0.8471666565958116,-0.05810105285660184
1653675435,-0.8471666565958116,-0.05810105285660184
1653675435,-0.8463622108760523,-0.05607314867533122
1653675436,-0.8463622108760523,-0.05607314867533122
1653675436,-0.8463622108760523,-0.05607314867533122
1653675436,-0.8471666565958116,-0.05810105285660184
1653675436,-0.8463622108760523,-0.05607314867533122
1653675436,-0.8463622108760523,-0.05607314867533122
1653675437,-0.8471666565958116,-0.05810105285660184
1653675437,-0.8463622108760523,-0.05607314867533122
1653675437,-0.8463622108760523,-0.05607314867533122
1653675437,-0.8463622108760523,-0.05607314867533122
1653675438,-0.8471666565958116,-0.05810105285660184
1653675438,-0.8463622108760523,-0.05607314867533122
1653675438,-0.8463622108760523,-0.05607314867533122
1653675438,-0.8471666565958116,-0.05810105285660184
1653675439,-0.8471666565958116,-0.05810105285660184
1653675439,-0.8471666565958116,-0.05810105285660184
1653675439,-0.8471666565958116,-0.05810105285660184
1653675439,-0.8463622108760523,-0.05607314867533122
1653675440,-0.8471666565958116,-0.05810105285660184
1653675440,-0.8471666565958116,-0.05810105285660184
1653675440,-0.8471666565958116,-0.05810105285660184
1653675440,-0.8471666565958116,-0.05810105285660184
