,principal_component1
1653675514,2.172808210497031
1653675514,2.172636391043982
1653675514,2.1727543557089786
1653675515,2.1718960552011657
1653675515,2.1718960552011657
1653675515,2.1720037647772727
1653675515,2.1725825362559275
1653675516,2.1725825362559275
1653675516,2.1725825362559275
1653675516,2.1729732007371196
1653675516,2.1720970293363226
1653675517,2.1720970293363226
1653675517,2.1720970293363226
1653675517,2.171778090536169
1653675517,2.1725825362559275
1653675518,2.1725825362559275
1653675518,2.1725825362559275
1653675518,2.1727543557089786
1653675518,2.172528681467875
1653675519,2.172528681467875
1653675519,2.173144635321849
1653675519,-0.3683905873209101
1653675519,-0.3683905873209101
1653675520,-0.8125754906461661
1653675520,-0.8471666565958121
1653675520,-0.8463622108760529
1653675520,-0.8463622108760529
1653675520,-0.8471666565958121
1653675521,-0.8463622108760529
1653675521,-0.8463622108760529
1653675521,-0.8471666565958121
1653675521,-0.8471666565958121
1653675522,-0.8471666565958121
1653675522,-0.8471666565958121
1653675522,-0.8471666565958121
1653675522,-0.8463622108760529
1653675523,-0.8463622108760529
1653675523,-0.8471666565958121
1653675523,-0.8471666565958121
1653675523,-0.8471666565958121
1653675524,-0.8471666565958121
1653675524,-0.8471666565958121
1653675524,-0.8471666565958121
1653675524,-0.8471666565958121
1653675524,-0.8463622108760529
1653675525,-0.8471666565958121
1653675525,-0.8471666565958121
1653675525,-0.8471666565958121
1653675525,-0.8471666565958121
1653675526,-0.8471666565958121
1653675526,-0.8471666565958121
1653675526,-0.8471666565958121
1653675526,-0.8463622108760529
1653675527,-0.8463622108760529
1653675527,-0.8463622108760529
1653675527,-0.8471666565958121
1653675527,-0.8471666565958121
1653675528,-0.8471666565958121
1653675528,-0.8471666565958121
1653675528,-0.8471666565958121
1653675528,-0.8471666565958121
1653675528,-0.8471666565958121
1653675529,-0.8471666565958121
1653675529,-0.8471666565958121
1653675529,-0.8471666565958121
1653675529,-0.8471666565958121
1653675530,-0.8471666565958121
1653675530,-0.8471666565958121
1653675530,-0.8471666565958121
1653675530,-0.8471666565958121
1653675531,-0.8471666565958121
1653675531,-0.8471666565958121
1653675531,-0.8471666565958121
1653675531,-0.8463622108760529
1653675532,-0.8463622108760529
1653675532,-0.8463622108760529
1653675532,-0.8463622108760529
1653675532,-0.8463622108760529
1653675533,-0.8471666565958121
1653675533,-0.8471666565958121
1653675533,-0.8471666565958121
1653675533,-0.8471666565958121
1653675533,-0.8471666565958121
1653675534,-0.8471666565958121
1653675534,-0.8471666565958121
1653675534,-0.8463622108760529
1653675534,-0.8471666565958121
1653675535,-0.8463622108760529
1653675535,-0.8463622108760529
1653675535,-0.8471666565958121
1653675535,-0.8463622108760529
1653675536,-0.8463622108760529
1653675536,-0.8463622108760529
1653675536,-0.8471666565958121
1653675536,-0.8471666565958121
1653675537,-0.8471666565958121
1653675537,-0.8471666565958121
1653675537,-0.8471666565958121
1653675537,-0.8471666565958121
1653675537,-0.8471666565958121
1653675538,-0.8471666565958121
1653675538,-0.8471666565958121
1653675538,-0.8471666565958121
1653675538,-0.8463622108760529
1653675539,-0.8471666565958121
1653675539,-0.8471666565958121
1653675539,-0.8471666565958121
1653675539,-0.8471666565958121
1653675540,-0.8471666565958121
1653675540,-0.8471666565958121
1653675540,-0.8463622108760529
1653675540,-0.8463622108760529
1653675541,-0.8463622108760529
1653675541,-0.8471666565958121
1653675541,-0.8471666565958121
1653675541,-0.8471666565958121
1653675542,-0.8471666565958121
1653675542,-0.8471666565958121
1653675542,-0.8471666565958121
1653675542,-0.8471666565958121
1653675542,-0.8471666565958121
1653675543,-0.8471666565958121
1653675543,-0.8471666565958121
1653675543,-0.8471666565958121
1653675543,-0.8471666565958121
1653675544,-0.8463622108760529
1653675544,-0.8463622108760529
1653675544,-0.8471666565958121
1653675544,-0.8463622108760529
1653675545,-0.8463622108760529
1653675545,-0.8463622108760529
1653675545,-0.8471666565958121
1653675545,-0.8471666565958121
1653675546,-0.8471666565958121
1653675546,-0.8471666565958121
1653675546,-0.8471666565958121
1653675546,-0.8471666565958121
1653675546,-0.8471666565958121
1653675547,-0.8471666565958121
1653675547,-0.8471666565958121
1653675547,-0.8471666565958121
1653675547,-0.8471666565958121
1653675548,-0.8471666565958121
1653675548,-0.8471666565958121
1653675548,-0.8200618396942235
1653675548,-0.7621417478715604
1653675549,-0.7621417478715604
1653675549,-0.7621417478715604
1653675549,-0.44487836370712086
1653675549,-0.44487836370712086
1653675550,-0.44487836370712086
1653675550,-0.44568280942688004
1653675550,-0.44487836370712086
1653675550,-0.44487836370712086
1653675550,-0.44487836370712086
1653675551,0.5195188821663718
1653675551,2.1664730090698385
1653675551,2.1664730090698385
1653675551,2.165352869277028
1653675552,2.1674611183645127
1653675552,2.1674611183645127
1653675552,2.1674611183645127
1653675552,2.1677111135276452
1653675553,2.167764968315699
1653675553,2.167764968315699
1653675553,2.1685235926250206
1653675553,2.16877136607688
1653675554,2.16877136607688
1653675554,2.16877136607688
1653675554,2.1690531168173113
1653675554,2.169637699962309
1653675555,2.169637699962309
1653675555,2.1687076737734583
1653675555,2.1688794932265094
1653675555,2.1688794932265094
1653675555,2.1688794932265094
1653675556,2.1680670141291336
1653675556,2.1680670141291336
1653675556,2.1680670141291336
1653675556,2.169693776461636
1653675557,2.1680670141291336
1653675557,2.1680670141291336
1653675557,2.1680670141291336
1653675557,2.1687615285615123
1653675558,2.1704524007709582
1653675558,2.1704524007709582
1653675558,2.1690653785126983
1653675558,2.169117226694255
1653675559,2.169117226694255
1653675559,2.169117226694255
1653675559,2.1693449075418556
1653675559,2.170863960298251
1653675560,2.170863960298251
1653675560,2.1694090174187997
1653675560,2.1695949027049886
1653675560,2.1695949027049886
1653675560,2.1705271506051127
1653675561,2.171403739579432
1653675561,2.171403739579432
1653675561,2.171403739579432
1653675561,2.1717614443186717
1653675562,2.1717614443186717
1653675562,2.1717614443186717
1653675562,2.172509813539103
1653675562,2.1709369059946546
1653675563,2.1709369059946546
1653675563,2.1707650865416035
1653675563,2.1707650865416035
1653675563,2.1707650865416035
1653675563,2.1707650865416035
1653675564,2.1705253464673615
1653675564,2.172034144134866
1653675564,2.172034144134866
1653675564,2.169541047916935
1653675565,2.1701155910778196
1653675565,2.1701155910778196
1653675565,2.1701155910778196
1653675565,-0.6782330554463777
1653675566,-0.8471666565958121
1653675566,-0.8471666565958121
1653675566,-0.8471666565958121
1653675566,-0.8463622108760529
1653675567,-0.8471666565958121
1653675567,-0.8471666565958121
1653675567,-0.8471666565958121
1653675567,-0.8471666565958121
1653675568,-0.8471666565958121
1653675568,-0.8471666565958121
1653675568,-0.8471666565958121
1653675568,-0.8463622108760529
1653675569,-0.8463622108760529
1653675569,-0.8463622108760529
1653675569,-0.8471666565958121
1653675569,-0.8471666565958121
1653675570,-0.8471666565958121
1653675570,-0.8471666565958121
1653675570,-0.8471666565958121
1653675570,-0.8471666565958121
1653675570,-0.8471666565958121
1653675571,-0.8471666565958121
1653675571,-0.8471666565958121
1653675571,-0.8471666565958121
1653675571,-0.8463622108760529
1653675572,-0.8471666565958121
1653675572,-0.8471666565958121
1653675572,-0.8471666565958121
1653675572,-0.8471666565958121
1653675573,-0.8463622108760529
1653675573,-0.8463622108760529
1653675573,-0.8471666565958121
1653675573,-0.8471666565958121
1653675574,-0.8471666565958121
1653675574,-0.8471666565958121
1653675574,-0.8471666565958121
1653675574,-0.8471666565958121
1653675575,-0.8471666565958121
1653675575,-0.8471666565958121
1653675575,-0.8471666565958121
1653675575,-0.8471666565958121
1653675575,-0.8463622108760529
1653675576,-0.8471666565958121
1653675576,-0.8471666565958121
1653675576,-0.8471666565958121
1653675576,-0.8471666565958121
1653675577,-0.8471666565958121
1653675577,-0.8471666565958121
1653675577,-0.8471666565958121
1653675577,-0.8471666565958121
1653675578,-0.8471666565958121
1653675578,-0.8471666565958121
1653675578,-0.8463622108760529
1653675578,-0.8463622108760529
1653675578,-0.8463622108760529
1653675579,-0.8471666565958121
1653675579,-0.8471666565958121
1653675579,-0.8471666565958121
1653675579,-0.8471666565958121
1653675580,-0.8471666565958121
1653675580,-0.8471666565958121
1653675580,-0.8471666565958121
1653675580,-0.8471666565958121
1653675581,-0.8471666565958121
1653675581,-0.8471666565958121
1653675581,-0.8471666565958121
1653675581,-0.8471666565958121
1653675582,-0.8471666565958121
1653675582,-0.8471666565958121
1653675582,-0.8471666565958121
1653675582,-0.8471666565958121
1653675583,-0.8471666565958121
1653675583,-0.8471666565958121
1653675583,-0.8471666565958121
1653675583,-0.8471666565958121
1653675584,-0.8471666565958121
1653675584,-0.8471666565958121
1653675584,-0.8471666565958121
1653675584,-0.8463622108760529
1653675585,-0.8463622108760529
1653675585,-0.8471666565958121
1653675585,-0.8471666565958121
1653675585,-0.8471666565958121
1653675586,-0.8471666565958121
1653675586,-0.8471666565958121
1653675586,-0.8471666565958121
1653675586,-0.8471666565958121
1653675587,-0.8471666565958121
1653675587,-0.8471666565958121
1653675587,-0.8471666565958121
1653675587,-0.8471666565958121
1653675588,-0.8471666565958121
1653675588,-0.8471666565958121
1653675588,-0.8471666565958121
1653675588,-0.8471666565958121
1653675589,-0.8471666565958121
1653675589,-0.8471666565958121
1653675589,-0.8471666565958121
1653675589,-0.8471666565958121
1653675590,-0.8471666565958121
1653675590,-0.8471666565958121
1653675590,-0.8471666565958121
1653675590,-0.8471666565958121
1653675590,-0.8471666565958121
1653675591,-0.8471666565958121
1653675591,-0.8471666565958121
1653675591,-0.8471666565958121
1653675591,-0.8471666565958121
1653675592,-0.8471666565958121
1653675592,-0.8471666565958121
1653675592,-0.8471666565958121
1653675592,-0.8471666565958121
1653675593,-0.8471666565958121
1653675593,-0.8471666565958121
1653675593,-0.8471666565958121
1653675593,-0.8200618396942235
1653675594,-0.6451853479271644
1653675594,-0.6451853479271644
1653675594,-0.44568280942688004
1653675594,-0.44568280942688004
1653675594,-0.44568280942688004
1653675595,-0.44568280942688004
1653675595,-0.44568280942688004
1653675595,-0.44487836370712086
1653675595,-0.44487836370712086
1653675596,-0.1136069399492607
1653675596,2.1683384240090215
1653675596,2.1683384240090215
1653675596,2.1683384240090215
1653675597,2.170318865231738
1653675597,2.170910283274101
1653675597,2.170910283274101
1653675597,2.1717886763861713
1653675598,2.171906641051168
1653675598,2.171906641051168
1653675598,2.171906641051168
1653675598,2.171852786263115
1653675599,2.1709205383629913
1653675599,2.1709205383629913
1653675599,2.171495081523875
1653675599,2.170682602426499
1653675599,2.170682602426499
1653675600,2.170682602426499
1653675600,2.169382394698246
1653675600,2.169382394698246
1653675600,2.169382394698246
1653675601,2.168809270806793
1653675601,2.168745160929848
1653675601,2.168745160929848
1653675601,2.1698492282830237
1653675602,2.169156720457142
1653675602,2.169156720457142
1653675602,2.169156720457142
1653675602,2.1692666517445227
1653675603,2.1691028656690885
1653675603,2.1691028656690885
1653675603,2.1691028656690885
1653675603,2.1703371593826475
1653675604,2.1713232620708243
1653675604,2.1713232620708243
1653675604,2.1713232620708243
1653675604,2.170682602426499
1653675605,2.170574892850393
1653675605,2.170574892850393
1653675605,2.170574892850393
1653675605,2.1713232620708243
1653675606,2.172605177423042
1653675606,2.172605177423042
1653675606,2.1739228354286593
1653675606,2.1775517263055133
1653675606,2.1775517263055133
1653675607,2.1775517263055133
1653675607,2.179477900851057
1653675607,2.1786115669656287
1653675608,2.1787753530410625
1653675608,2.1782538622263887
1653675608,2.1783637935137694
1653675608,2.1783637935137694
1653675609,2.1783195650458365
1653675609,2.1780697810779506
1653675609,2.1780697810779506
1653675609,2.1780697810779506
1653675610,2.176608008985536
1653675610,0.9273909570651867
1653675610,0.9273909570651867
1653675610,0.9273909570651867
1653675611,-0.8471666565958121
1653675611,-0.8471666565958121
1653675611,-0.8471666565958121
1653675611,-0.8471666565958121
1653675612,-0.8471666565958121
1653675612,-0.8471666565958121
1653675612,-0.8471666565958121
1653675612,-0.8463622108760529
1653675613,-0.8471666565958121
1653675613,-0.8471666565958121
1653675613,-0.8471666565958121
1653675613,-0.8471666565958121
1653675613,-0.8471666565958121
1653675614,-0.8471666565958121
1653675614,-0.8471666565958121
1653675614,-0.8471666565958121
1653675614,-0.8471666565958121
1653675615,-0.8471666565958121
1653675615,-0.8471666565958121
1653675615,-0.8471666565958121
1653675615,-0.8471666565958121
1653675616,-0.8471666565958121
1653675616,-0.8471666565958121
1653675616,-0.8471666565958121
1653675616,-0.8471666565958121
1653675617,-0.8471666565958121
1653675617,-0.8471666565958121
1653675617,-0.8471666565958121
1653675617,-0.8471666565958121
1653675618,-0.8463622108760529
1653675618,-0.8463622108760529
1653675618,-0.8463622108760529
1653675618,-0.8463622108760529
1653675619,-0.8471666565958121
1653675619,-0.8471666565958121
1653675619,-0.8471666565958121
1653675619,-0.8471666565958121
1653675619,-0.8471666565958121
1653675620,-0.8463622108760529
1653675620,-0.8471666565958121
1653675620,-0.8471666565958121
1653675620,-0.8471666565958121
1653675621,-0.8471666565958121
1653675621,-0.8471666565958121
1653675621,-0.8471666565958121
1653675621,-0.8471666565958121
1653675622,-0.8471666565958121
1653675622,-0.8471666565958121
1653675622,-0.8471666565958121
1653675622,-0.8471666565958121
1653675622,-0.8471666565958121
1653675623,-0.8471666565958121
1653675623,-0.8471666565958121
1653675623,-0.8471666565958121
1653675623,-0.8471666565958121
1653675624,-0.8471666565958121
1653675624,-0.8471666565958121
1653675624,-0.8463622108760529
1653675624,-0.8463622108760529
1653675625,-0.8463622108760529
1653675625,-0.8471666565958121
1653675625,-0.8463622108760529
1653675625,-0.8463622108760529
1653675626,-0.8471666565958121
1653675626,-0.8463622108760529
1653675626,-0.8463622108760529
1653675626,-0.8471666565958121
1653675627,-0.8471666565958121
1653675627,-0.8471666565958121
1653675627,-0.8471666565958121
1653675627,-0.8463622108760529
1653675627,-0.8463622108760529
1653675628,-0.8463622108760529
1653675628,-0.8471666565958121
1653675628,-0.8471666565958121
1653675628,-0.8471666565958121
1653675629,-0.8471666565958121
1653675629,-0.8471666565958121
1653675629,-0.8471666565958121
1653675629,-0.8471666565958121
1653675630,-0.8471666565958121
1653675630,-0.8471666565958121
1653675630,-0.8471666565958121
1653675630,-0.8471666565958121
1653675631,-0.8471666565958121
1653675631,-0.8471666565958121
1653675631,-0.8471666565958121
1653675631,-0.8471666565958121
1653675632,-0.8463622108760529
1653675632,-0.8463622108760529
1653675632,-0.8471666565958121
1653675632,-0.8471666565958121
1653675632,-0.8471666565958121
1653675633,-0.8471666565958121
1653675633,-0.8471666565958121
1653675633,-0.8471666565958121
1653675633,-0.8471666565958121
1653675634,-0.8471666565958121
1653675634,-0.8471666565958121
1653675634,-0.8471666565958121
1653675634,-0.8471666565958121
1653675635,-0.8463622108760529
1653675635,-0.8471666565958121
1653675635,-0.8471666565958121
1653675635,-0.8471666565958121
1653675636,-0.8471666565958121
1653675636,-0.8471666565958121
1653675636,-0.8471666565958121
1653675636,-0.8471666565958121
1653675637,-0.8463622108760529
1653675637,-0.8463622108760529
1653675637,-0.8471666565958121
1653675637,-0.8471666565958121
1653675637,-0.8471666565958121
1653675638,-0.8471666565958121
1653675638,-0.8471666565958121
1653675638,-0.8471666565958121
1653675638,-0.8471666565958121
1653675639,-0.8463622108760529
1653675639,-0.8200618396942235
1653675639,-0.8184529482547052
1653675639,-0.8184529482547052
1653675640,-0.49073176973339594
1653675640,-0.44487836370712086
1653675640,-0.44487836370712086
1653675640,-0.44487836370712086
1653675641,-0.44568280942688004
1653675641,-0.44568280942688004
1653675641,-0.44568280942688004
1653675641,-0.44568280942688004
1653675642,0.5195188821663718
1653675642,0.5195188821663718
1653675642,0.5195188821663718
1653675642,2.165207461349284
1653675643,2.1725741726944654
1653675643,2.1725741726944654
1653675643,2.172456208029468
1653675643,2.1715898741440394
1653675643,2.1715898741440394
1653675644,2.1715898741440394
1653675644,2.1710603499517487
1653675644,2.1710603499517487
1653675644,2.1710603499517487
1653675645,2.1709962400748055
1653675645,2.1700081307801318
1653675645,2.1700081307801318
1653675645,2.1700081307801318
1653675646,2.1686002134757705
1653675646,2.168654068263823
1653675646,2.168654068263823
1653675646,2.1685361035988264
1653675647,2.168645612495713
1653675647,2.168645612495713
1653675647,2.168645612495713
1653675647,2.1699440209031873
1653675648,2.170118062067512
1653675648,2.170118062067512
1653675648,2.170118062067512
1653675648,2.170291888127059
1653675648,2.170291888127059
1653675649,2.170291888127059
1653675649,2.1712341760112954
1653675649,2.171180321223243
1653675649,2.171180321223243
1653675650,2.1705957380782457
1653675650,2.1710603499517487
1653675650,2.1710603499517487
1653675650,2.1711783146167463
1653675651,2.170181956839678
1653675651,2.170181956839678
1653675651,2.170181956839678
1653675651,2.1709962400748055
1653675652,2.170010137386628
1653675652,2.170010137386628
1653675652,2.170010137386628
1653675652,2.1711142047398027
1653675652,2.1711142047398027
1653675653,2.1711142047398027
1653675653,2.1714082171756206
1653675653,2.1717837928078443
1653675653,2.1717837928078443
1653675654,2.171773955292476
1653675654,2.1732907863375983
1653675654,2.1732907863375983
1653675654,2.1729441391290916
1653675655,2.1731079252045262
1653675655,2.1738763870292166
1653675655,2.1738763870292166
1653675655,2.1739302418172692
1653675656,2.1729441391290916
1653675656,2.1729441391290916
1653675656,2.1729441391290916
1653675656,0.15771737626924318
1653675656,-0.8471666565958121
1653675657,-0.8471666565958121
1653675657,-0.8471666565958121
1653675657,-0.8471666565958121
1653675657,-0.8471666565958121
1653675658,-0.8471666565958121
1653675658,-0.8471666565958121
1653675658,-0.8471666565958121
1653675658,-0.8471666565958121
1653675659,-0.8471666565958121
1653675659,-0.8471666565958121
1653675659,-0.8471666565958121
1653675659,-0.8471666565958121
1653675660,-0.8471666565958121
1653675660,-0.8471666565958121
1653675660,-0.8471666565958121
1653675660,-0.8471666565958121
1653675661,-0.8471666565958121
1653675661,-0.8471666565958121
1653675661,-0.8471666565958121
1653675661,-0.8471666565958121
1653675661,-0.8471666565958121
1653675662,-0.8471666565958121
1653675662,-0.8471666565958121
1653675662,-0.8471666565958121
1653675662,-0.8471666565958121
1653675663,-0.8471666565958121
1653675663,-0.8471666565958121
1653675663,-0.8471666565958121
1653675663,-0.8471666565958121
1653675664,-0.8471666565958121
1653675664,-0.8471666565958121
1653675664,-0.8471666565958121
1653675664,-0.8471666565958121
1653675665,-0.8471666565958121
1653675665,-0.8471666565958121
1653675665,-0.8471666565958121
1653675665,-0.8471666565958121
1653675666,-0.8471666565958121
1653675666,-0.8471666565958121
1653675666,-0.8471666565958121
1653675666,-0.8471666565958121
1653675667,-0.8471666565958121
1653675667,-0.8471666565958121
1653675667,-0.8471666565958121
1653675667,-0.8471666565958121
1653675668,-0.8471666565958121
1653675668,-0.8471666565958121
1653675668,-0.8471666565958121
1653675668,-0.8471666565958121
1653675669,-0.8471666565958121
1653675669,-0.8471666565958121
1653675669,-0.8471666565958121
1653675669,-0.8471666565958121
1653675670,-0.8471666565958121
1653675670,-0.8471666565958121
1653675670,-0.8471666565958121
1653675670,-0.8471666565958121
1653675670,-0.8471666565958121
1653675671,-0.8471666565958121
1653675671,-0.8471666565958121
1653675671,-0.8471666565958121
1653675671,-0.8471666565958121
1653675672,-0.8471666565958121
1653675672,-0.8471666565958121
1653675672,-0.8471666565958121
1653675672,-0.8471666565958121
1653675673,-0.8471666565958121
1653675673,-0.8471666565958121
1653675673,-0.8471666565958121
1653675673,-0.8471666565958121
1653675674,-0.8471666565958121
1653675674,-0.8471666565958121
1653675674,-0.8471666565958121
1653675674,-0.8471666565958121
1653675675,-0.8471666565958121
1653675675,-0.8471666565958121
1653675675,-0.8471666565958121
1653675675,-0.8471666565958121
1653675676,-0.8471666565958121
1653675676,-0.8471666565958121
1653675676,-0.8471666565958121
1653675676,-0.8471666565958121
1653675676,-0.8471666565958121
1653675677,-0.8471666565958121
1653675677,-0.8471666565958121
1653675677,-0.8463622108760529
1653675677,-0.8463622108760529
1653675678,-0.8463622108760529
1653675678,-0.8471666565958121
1653675678,-0.8471666565958121
1653675678,-0.8471666565958121
1653675679,-0.8471666565958121
1653675679,-0.8471666565958121
1653675679,-0.8471666565958121
1653675679,-0.8471666565958121
1653675680,-0.8471666565958121
1653675680,-0.8471666565958121
1653675680,-0.8471666565958121
1653675680,-0.8471666565958121
1653675681,-0.8471666565958121
1653675681,-0.8471666565958121
1653675681,-0.8471666565958121
1653675681,-0.8471666565958121
1653675682,-0.8471666565958121
1653675682,-0.8471666565958121
1653675682,-0.8471666565958121
1653675682,-0.8471666565958121
1653675682,-0.8471666565958121
1653675683,-0.8471666565958121
1653675683,-0.8471666565958121
1653675683,-0.8471666565958121
1653675683,-0.8471666565958121
1653675684,-0.8471666565958121
1653675684,-0.8463622108760529
1653675684,-0.8200618396942235
1653675684,-0.8200618396942235
1653675685,-0.8200618396942235
1653675685,-0.44568280942688004
1653675685,-0.44568280942688004
1653675685,-0.44568280942688004
1653675686,-0.44568280942688004
1653675686,-0.44568280942688004
1653675686,-0.44487836370712086
1653675686,-0.44487836370712086
1653675687,-0.44568280942688004
1653675687,1.8366896507228654
1653675687,1.8366896507228654
1653675687,1.8366896507228654
1653675688,1.8366896507228654
1653675688,2.1773934296884856
1653675688,2.1773934296884856
1653675688,2.1773934296884856
1653675689,2.1773934296884856
1653675689,2.17849749704166
1653675689,2.1782597635739145
1653675689,2.1782597635739145
1653675690,2.17901035450562
1653675690,2.1783337109662253
1653675690,2.1783337109662253
1653675690,2.1783337109662253
1653675690,2.1779760062269857
1653675691,2.177904280545948
1653675691,2.177904280545948
1653675691,2.177911896350042
1653675691,2.1768719388738114
1653675692,2.1768719388738114
1653675692,2.1768719388738114
1653675692,2.176981870161192
1653675692,2.1779679728493697
1653675693,2.1779679728493697
1653675693,2.1780320827263133
1653675693,2.1789663372329344
1653675693,2.177457539565429
1653675694,2.177457539565429
1653675694,2.177457539565429
1653675694,2.177457539565429
1653675694,2.177457539565429
1653675695,2.1771536896142427
1653675695,2.176981870161192
1653675695,2.176981870161192
1653675695,2.176981870161192
1653675695,2.178436813040644
1653675696,2.1759296509895742
1653675696,2.1759296509895742
1653675696,2.1758757962015207
1653675696,2.1757039767484705
1653675697,2.1757039767484705
1653675697,2.1757039767484705
1653675697,2.176797789012755
1653675697,2.176690079436648
1653675698,2.176690079436648
1653675698,2.1774384486570795
1653675698,2.1757578315365236
1653675698,2.1757578315365236
1653675699,2.1757578315365236
1653675699,2.1758757962015207
1653675699,2.176570310633899
1653675699,2.176570310633899
1653675700,2.177742298608266
1653675700,2.1776683512159543
1653675700,2.1776683512159543
1653675700,2.177732461092898
1653675700,2.176570310633899
1653675701,2.176570310633899
1653675701,2.176570310633899
1653675701,-0.3804572731172983
1653675701,-0.8302732964808687
1653675702,-0.8302732964808687
1653675702,-0.8471666565958121
1653675702,-0.8471666565958121
1653675702,-0.8471666565958121
1653675703,-0.8471666565958121
1653675703,-0.8471666565958121
1653675703,-0.8471666565958121
1653675703,-0.8471666565958121
1653675704,-0.8471666565958121
1653675704,-0.8471666565958121
1653675704,-0.8471666565958121
1653675704,-0.8471666565958121
1653675705,-0.8463622108760529
1653675705,-0.8471666565958121
1653675705,-0.8471666565958121
1653675705,-0.8471666565958121
1653675706,-0.8471666565958121
1653675706,-0.8471666565958121
1653675706,-0.8471666565958121
1653675706,-0.8471666565958121
1653675706,-0.8471666565958121
1653675707,-0.8471666565958121
1653675707,-0.8471666565958121
1653675707,-0.8471666565958121
1653675708,-0.8471666565958121
1653675708,-0.8463622108760529
1653675708,-0.8463622108760529
1653675708,-0.8471666565958121
1653675708,-0.8471666565958121
1653675709,-0.8471666565958121
1653675709,-0.8471666565958121
1653675709,-0.8463622108760529
1653675709,-0.8463622108760529
1653675710,-0.8463622108760529
1653675710,-0.8471666565958121
1653675710,-0.8471666565958121
1653675710,-0.8471666565958121
1653675711,-0.8471666565958121
1653675711,-0.8471666565958121
1653675711,-0.8471666565958121
1653675711,-0.8471666565958121
1653675712,-0.8471666565958121
1653675712,-0.8471666565958121
1653675712,-0.8471666565958121
1653675712,-0.8471666565958121
1653675713,-0.8471666565958121
1653675713,-0.8471666565958121
1653675713,-0.8471666565958121
1653675713,-0.8471666565958121
1653675713,-0.8471666565958121
1653675714,-0.8463622108760529
1653675714,-0.8463622108760529
1653675714,-0.8471666565958121
1653675714,-0.8471666565958121
1653675715,-0.8471666565958121
1653675715,-0.8471666565958121
1653675715,-0.8463622108760529
1653675715,-0.8471666565958121
1653675716,-0.8471666565958121
1653675716,-0.8471666565958121
1653675716,-0.8471666565958121
1653675716,-0.8471666565958121
1653675717,-0.8471666565958121
1653675717,-0.8471666565958121
1653675717,-0.8463622108760529
1653675717,-0.8463622108760529
1653675718,-0.8463622108760529
1653675718,-0.8463622108760529
1653675718,-0.8463622108760529
1653675718,-0.8463622108760529
1653675719,-0.8471666565958121
1653675719,-0.8471666565958121
1653675719,-0.8471666565958121
1653675719,-0.8471666565958121
1653675719,-0.8471666565958121
1653675720,-0.8471666565958121
1653675720,-0.8471666565958121
1653675720,-0.8463622108760529
1653675720,-0.8463622108760529
1653675721,-0.8463622108760529
1653675721,-0.8463622108760529
1653675721,-0.8471666565958121
1653675721,-0.8471666565958121
1653675722,-0.8471666565958121
1653675722,-0.8471666565958121
1653675722,-0.8471666565958121
1653675722,-0.8471666565958121
1653675723,-0.8471666565958121
1653675723,-0.8471666565958121
1653675723,-0.8471666565958121
1653675723,-0.8471666565958121
1653675724,-0.8471666565958121
1653675724,-0.8471666565958121
1653675724,-0.8471666565958121
1653675724,-0.8471666565958121
1653675724,-0.8471666565958121
1653675725,-0.8471666565958121
1653675725,-0.8471666565958121
1653675725,-0.8471666565958121
1653675725,-0.8471666565958121
1653675726,-0.8471666565958121
1653675726,-0.8471666565958121
1653675726,-0.8463622108760529
1653675726,-0.8463622108760529
1653675727,-0.8463622108760529
1653675727,-0.8463622108760529
1653675727,-0.8471666565958121
1653675727,-0.8471666565958121
1653675728,-0.8471666565958121
1653675728,-0.8471666565958121
1653675728,-0.8471666565958121
1653675728,-0.8471666565958121
1653675729,-0.8471666565958121
1653675729,-0.8471666565958121
1653675729,-0.8471666565958121
1653675729,-0.8471666565958121
1653675730,-0.8471666565958121
1653675730,-0.8471666565958121
1653675730,-0.8471666565958121
1653675730,-0.8471666565958121
1653675730,-0.8200618396942235
1653675731,-0.44487836370712086
1653675731,-0.44487836370712086
1653675731,-0.44487836370712086
1653675731,-0.44568280942688004
1653675732,-0.44568280942688004
1653675732,-0.44568280942688004
1653675732,-0.44648725514663923
1653675732,-0.44568280942688004
1653675733,-0.44568280942688004
1653675733,-0.44568280942688004
1653675733,2.1693909309962707
1653675733,2.16943372825359
1653675734,2.16943372825359
1653675734,2.172591980485821
1653675734,2.1729056679523757
1653675734,2.1729056679523757
1653675735,2.173077487405426
1653675735,2.1738258566258577
1653675735,2.1738258566258577
1653675735,2.1738258566258577
1653675735,2.173836111714748
1653675736,2.1732493068584766
1653675736,2.1732493068584766
1653675736,2.173013795102005
1653675736,2.1737002761567674
1653675737,2.1737002761567674
1653675737,2.1737002761567674
1653675737,2.1728958304370076
1653675737,2.172841975648955
1653675738,2.172841975648955
1653675738,2.1735284567037167
1653675738,2.1735284567037167
1653675738,2.1731707519644776
1653675739,2.1731707519644776
1653675739,2.173116897176424
1653675739,2.173234861841421
1653675739,2.173234861841421
1653675740,2.173234861841421
1653675740,2.1735286678989643
1653675740,2.1735284567037167
1653675740,2.1735284567037167
1653675741,2.1736464213687143
1653675741,2.1738941948205723
1653675741,2.1738941948205723
1653675741,2.1738941948205723
1653675741,2.174615631070172
1653675742,2.174615631070172
1653675742,2.174615631070172
1653675742,2.174615631070172
1653675742,2.174130124150567
1653675743,2.174066436664118
1653675743,2.174066436664118
1653675743,2.174066436664118
1653675743,2.174122090772951
1653675744,2.174443811617121
1653675744,2.174443811617121
